taxonkey,am_sid,iucn_sid,spp,source
100044,slb-118050,NA,diogenes avarus,aquamaps
100044,pbd-275173,NA,diogenes custos,aquamaps
100044,pbd-275174,NA,diogenes dubius,aquamaps
100044,pbd-219646,NA,diogenes edwardsii,aquamaps
100044,slb-118067,NA,diogenes jousseaumei,aquamaps
100044,slb-118066,NA,diogenes pallescens,aquamaps
100044,slb-155710,NA,diogenes pallescens,aquamaps
100044,slb-197065,NA,diogenes planimanus,aquamaps
100044,its-96197,NA,discias atlanticus,aquamaps
100044,its-96198,NA,discias serratirostris,aquamaps
100044,its-96199,NA,discias vernbergi,aquamaps
100044,w-bch-422151,NA,dissodactylus crinitichelis,aquamaps
100044,w-bch-422153,NA,dissodactylus primitivus,aquamaps
100044,w-bch-107424,NA,domecia acanthophora,aquamaps
100044,w-bch-209147,NA,domecia glabra,aquamaps
100044,w-bch-209146,NA,domecia hispida,aquamaps
100044,w-bch-107316,NA,dorhynchus thomsoni,aquamaps
100044,w-bch-241022,NA,dromia erythropus,aquamaps
100044,slb-9985,NA,dynomene hispida,aquamaps
100044,w-bch-440133,NA,dynomene pilumnoides,aquamaps
100044,slb-9987,NA,dynomene praedator,aquamaps
100044,w-bch-107412,NA,dyspanopeus sayi,aquamaps
100044,w-bch-443955,NA,dyspanopeus texanus,aquamaps
100044,w-bch-421928,NA,ebalia cariosa,aquamaps
100044,w-bch-209528,NA,ebaliopsis erosa,aquamaps
100044,w-bch-442367,NA,echinoecus pentagonus,aquamaps
100044,its-612435,NA,echinopericlimenes hertwigi,aquamaps
100044,NA,185096,eduarctus aesopius,iucn
100044,NA,184995,eduarctus lewinsohni,iucn
100044,NA,185006,eduarctus marginatus,iucn
100044,chn-08d9eb73-87c3-4b8a-8861-baf5b2862d8c,170037,eduarctus martensii,aquamaps
100044,slb-184906,184997,eduarctus modestus,aquamaps
100044,NA,185028,eduarctus perspicillatus,iucn
100044,NA,185090,eduarctus pyrrhonotus,iucn
100044,NA,185088,eduarctus reticulatus,iucn
100044,its-564745,NA,eiconaxius agassizi,aquamaps
100044,its-564752,NA,eiconaxius caribbaeus,aquamaps
100044,its-97837,NA,elassochirus tenuimanus,aquamaps
100044,its-98137,NA,emerita benedicti,aquamaps
100044,its-98134,NA,emerita talpoida,aquamaps
100044,w-bch-442268,NA,enoplolambrus validus,aquamaps
100044,its-97728,184993,enoplometopus antillensis,aquamaps
100044,NA,185030,enoplometopus callistus,iucn
100044,NA,185011,enoplometopus chacei,iucn
100044,slb-155867,185051,enoplometopus crosnieri,aquamaps
100044,NA,184985,enoplometopus daumi,iucn
100044,NA,184998,enoplometopus debelius,iucn
100044,slb-170292,185005,enoplometopus gracilipes,aquamaps
100044,its-677530,185024,enoplometopus holthuisi,aquamaps
100044,NA,185047,enoplometopus macrodontus,iucn
100044,its-677526,185060,enoplometopus occidentalis,aquamaps
100044,NA,185053,enoplometopus pictus,iucn
100044,NA,185052,enoplometopus voigtmanni,iucn
100044,chn-989e06a2-4a12-4203-ab29-63f4980177e2,NA,enosteoides ornatus,aquamaps
100044,slb-174486,NA,enriquea leviantennata,aquamaps
100044,its-96131,NA,ephyrina benedicti,aquamaps
100044,its-96134,NA,ephyrina ombango,aquamaps
100044,w-bch-211034,NA,epiactaea nodulosa,aquamaps
100044,w-bch-421941,NA,epialtus bituberculatus,aquamaps
100044,w-bch-421944,NA,epialtus longirostris,aquamaps
100044,w-bch-440072,NA,epigodromia areolata,aquamaps
100044,w-bch-444133,NA,epistocavea mururoa,aquamaps
100044,slb-114124,NA,epixanthus frontalis,aquamaps
100044,w-bch-440217,NA,eplumula phalangium,aquamaps
100044,w-bch-440405,NA,erimacrus isenbeckii,aquamaps
100044,w-bch-107451,NA,eriocheir sinensis,aquamaps
100044,w-bch-422068,NA,eriphia gonagra,aquamaps
100044,w-bch-207601,NA,eriphia scabricula,aquamaps
100044,w-bch-207602,NA,eriphia sebana,aquamaps
100044,slb-10555,NA,eriphia verrucosa,aquamaps
100044,w-bch-421914,NA,ethusa americana,aquamaps
100044,w-bch-440440,NA,ethusa hawaiiensis,aquamaps
100044,w-bch-440445,NA,ethusa izuensis,aquamaps
100044,w-bch-107284,NA,ethusa microphthalma,aquamaps
100044,w-bch-421915,NA,ethusa tenuipes,aquamaps
100044,w-bch-209493,NA,ethusina abyssicola,aquamaps
100044,w-bch-440471,NA,ethusina microspina,aquamaps
100044,w-bch-209117,NA,etisus anaglyptus,aquamaps
100044,w-bch-209116,NA,etisus bifrontalis,aquamaps
100044,w-bch-209112,NA,etisus demani,aquamaps
100044,w-bch-209113,NA,etisus dentatus,aquamaps
100044,w-bch-209118,NA,etisus electra,aquamaps
100044,w-bch-209111,NA,etisus frontalis,aquamaps
100044,w-bch-209115,NA,etisus laevimanus,aquamaps
100044,w-bch-209109,NA,etisus splendidus,aquamaps
100044,w-bch-209119,NA,etisus utilis,aquamaps
100044,its-96807,NA,eualus gaimardii,aquamaps
100044,its-98081,NA,euceramus praelongus,aquamaps
100044,w-bch-217262,NA,euchirograpsus americanus,aquamaps
100044,w-bch-443940,NA,eucratopsis crassimanus,aquamaps
100044,its-96202,NA,eugonatonotus crassus,aquamaps
100044,slb-119066,NA,eumunida annulosa,aquamaps
100044,slb-119072,NA,eumunida bella,aquamaps
100044,slb-119090,NA,eumunida capillata,aquamaps
100044,slb-119105,NA,eumunida funambulus,aquamaps
100044,slb-119127,NA,eumunida minor,aquamaps
100044,slb-119135,NA,eumunida pacifica,aquamaps
100044,its-98144,NA,eumunida picta,aquamaps
100044,its-660224,NA,eumunida smithii,aquamaps
100044,NA,170085,eunephrops bairdii,iucn
100044,its-552928,170093,eunephrops cadenasi,aquamaps
100044,NA,185068,eunephrops luckhursti,iucn
100044,NA,169981,eunephrops manningi,iucn
100044,w-bch-422111,NA,euphrosynoplax campechiensis,aquamaps
100044,w-bch-422112,NA,euphrosynoplax clausa,aquamaps
100044,w-bch-421967,NA,euprognatha gracilipes,aquamaps
100044,w-bch-158414,NA,euprognatha rastellifera,aquamaps
100044,w-bch-209177,NA,eurycarcinus integrifrons,aquamaps
100044,w-bch-442432,NA,eurycarcinus orientalis,aquamaps
100044,w-bch-422075,NA,eurypanopeus abbreviatus,aquamaps
100044,w-bch-158416,NA,eurypanopeus depressus,aquamaps
100044,w-bch-422076,NA,eurypanopeus turgidus,aquamaps
100044,w-bch-366245,NA,eurypodius latreillii,aquamaps
100044,w-bch-422077,NA,eurytium limosum,aquamaps
100044,its-95921,NA,eusergestes arcticus,aquamaps
100044,w-bch-210202,NA,euxanthus exsculptus,aquamaps
100044,w-bch-444134,NA,euxanthus huonii,aquamaps
100044,its-553008,169969,evibacus princeps,aquamaps
100044,its-96927,NA,exhippolysmata oplophoroides,aquamaps
100044,slb-157856,NA,exoclimenella maldivensis,aquamaps
100044,w-bch-442179,NA,exopalicus maculatus,aquamaps
100044,its-612266,NA,fennera chacei,aquamaps
100044,w-bch-558029,NA,forestiana granulata,aquamaps
100044,its-552846,NA,fragillianassa fragilis,aquamaps
100044,w-bch-422058,NA,frevillea barbata,aquamaps
100044,w-bch-422059,NA,frevillea hirsuta,aquamaps
100044,its-551583,NA,funchalia danae,aquamaps
100044,its-551585,NA,funchalia taaningi,aquamaps
100044,its-95766,NA,funchalia villosa,aquamaps
100044,its-551586,NA,funchalia woodwardi,aquamaps
100044,w-bch-442269,NA,furtipodia petrosa,aquamaps
100044,w-bch-444035,NA,gaillardiellus rueppelli,aquamaps
100044,its-98024,NA,galacantha diomedeae,aquamaps
100044,slb-120048,NA,galacantha quiquei,aquamaps
100044,slb-120057,NA,galacantha rostrata,aquamaps
100044,its-98009,NA,galacantha spinosa,aquamaps
100044,chn-d99f6747-b64f-4916-8b24-df588e80e148,NA,galacantha valdiviae,aquamaps
100044,slb-174495,NA,galathea anepipoda,aquamaps
100044,slb-129409,NA,galathea balssi,aquamaps
100044,slb-190045,NA,galathea mauritiana,aquamaps
100044,slb-157967,NA,galathea multilineata,aquamaps
100044,slb-157968,NA,galathea orientalis,aquamaps
100044,slb-190046,NA,galathea pilosa,aquamaps
100044,slb-157969,NA,galathea pubescens,aquamaps
100044,its-98048,NA,galathea rostrata,aquamaps
100044,slb-199182,NA,galathea rubromaculata,aquamaps
100044,its-660129,NA,galathea spinosorostris,aquamaps
100044,pbd-275113,NA,galathea subsquamata,aquamaps
100044,slb-130214,NA,galathea tanegashimae,aquamaps
100044,slb-191950,NA,galathea ternatensis,aquamaps
100044,slb-184912,185076,galearctus aurora,aquamaps
100044,chn-f255ce49-bed7-4937-998b-cf930cedf3a6,185074,galearctus kitanoviriosus,aquamaps
100044,NA,184986,galearctus rapanus,iucn
100044,slb-184916,185062,galearctus timidus,aquamaps
100044,pbd-275072,184988,galearctus umbilicatus,aquamaps
100044,w-bch-442349,NA,galene bispinosa,aquamaps
100044,its-95940,NA,gardinerosergia bigemmea,aquamaps
100044,its-95944,NA,gardinerosergia gardineri,aquamaps
100044,its-95950,NA,gardinerosergia splendens,aquamaps
100044,w-bch-442279,NA,garthambrus stellatus,aquamaps
100044,slb-12687,NA,garthiope spinipes,aquamaps
100044,its-98146,NA,gastroptychus spinifer,aquamaps
100044,pbd-275084,NA,gastroptychus sternoornatus,aquamaps
100044,slb-191955,NA,gebiacantha lagonensis,aquamaps
100044,slb-197509,NA,gelasimus hesperiae,aquamaps
100044,slb-100900,NA,gelasimus tetragonon,aquamaps
100044,slb-114187,NA,gelasimus vocans,aquamaps
100044,chn-8cc778cc-b690-4f20-900d-5c6e34860c1b,NA,gelastocaris paronai,aquamaps
100044,its-96097,NA,gennadas bouvieri,aquamaps
100044,its-96099,NA,gennadas capensis,aquamaps
100044,its-96100,NA,gennadas elegans,aquamaps
100044,its-551543,NA,gennadas gilchristi,aquamaps
100044,its-551544,NA,gennadas incertus,aquamaps
100044,its-96101,NA,gennadas propinquus,aquamaps
100044,its-96102,NA,gennadas scutatus,aquamaps
100044,its-551548,NA,gennadas sordidus,aquamaps
100044,its-96103,NA,gennadas talismani,aquamaps
100044,its-551549,NA,gennadas tinayrei,aquamaps
100044,its-96095,NA,gennadas valens,aquamaps
100044,w-bch-207532,NA,geograpsus crinipes,aquamaps
100044,w-bch-207531,NA,geograpsus grayi,aquamaps
100044,w-bch-107373,NA,geryon longipes,aquamaps
100044,w-bch-107374,NA,geryon trispinosus,aquamaps
100044,NA,195345,gibbularctus gibberosus,iucn
100044,its-552843,NA,gilvossius setimanus,aquamaps
100044,w-bch-422160,NA,glassella floridana,aquamaps
100044,w-bch-440384,NA,glebocarcinus oregonensis,aquamaps
100044,its-97097,NA,glyphocrangon aculeata,aquamaps
100044,its-97099,NA,glyphocrangon alispina,aquamaps
100044,slb-165897,NA,glyphocrangon faxoni,aquamaps
100044,its-97101,NA,glyphocrangon haematonotus,aquamaps
100044,slb-165905,NA,glyphocrangon hakuhoae,aquamaps
100044,its-97096,NA,glyphocrangon longirostris,aquamaps
100044,its-97098,NA,glyphocrangon longleyi,aquamaps
100044,slb-113094,NA,glyphocrangon musorstomia,aquamaps
100044,its-97100,NA,glyphocrangon nobilis,aquamaps
100044,slb-113097,NA,glyphocrangon parviocullus,aquamaps
100044,slb-165908,NA,glyphocrangon proxima,aquamaps
100044,slb-165909,NA,glyphocrangon pugnax,aquamaps
100044,slb-165910,NA,glyphocrangon richeri,aquamaps
100044,its-97102,NA,glyphocrangon spinicauda,aquamaps
100044,slb-165917,NA,glyphocrangon unguiculata,aquamaps
100044,its-96191,NA,glyphus marsupialis,aquamaps
100044,w-bch-422078,NA,glyptoplax smithii,aquamaps
100044,w-bch-422131,NA,glyptoxanthus erosus,aquamaps
100044,its-97772,NA,glypturus acanthochirus,aquamaps
100044,its-96596,NA,gnathophylloides mineri,aquamaps
100044,its-96593,NA,gnathophyllum americanum,aquamaps
100044,its-96592,NA,gnathophyllum modestum,aquamaps
100044,slb-189205,NA,gnathophyllum panamense,aquamaps
100044,w-bch-209576,NA,gomeza bicornis,aquamaps
100044,w-bch-440963,NA,goneplacoides marivenae,aquamaps
100044,w-bch-107292,NA,goneplax rhomboides,aquamaps
100044,w-bch-1250203,NA,gonioinfradens paucidentatus,aquamaps
100044,w-bch-422187,NA,goniopsis cruentata,aquamaps
100044,slb-12206,NA,goniosupradens hawaiensis,aquamaps
100044,slb-118449,NA,goniosupradens obtusifrons,aquamaps
100044,its-551974,NA,gordonella kensleyi,aquamaps
100044,its-551975,NA,gordonella paravillosa,aquamaps
100044,its-621696,NA,goreopagurus piercei,aquamaps
100044,w-bch-207523,NA,grapsus albolineatus,aquamaps
100044,w-bch-207528,NA,grapsus granulosus,aquamaps
100044,w-bch-422188,NA,grapsus grapsus,aquamaps
100044,w-bch-444460,NA,grapsus longitarsis,aquamaps
100044,w-bch-207529,NA,grapsus tenuicrustatus,aquamaps
100044,w-bch-558067,NA,guinusia chabrus,aquamaps
100044,w-bch-558068,NA,guinusia dentipes,aquamaps
100044,its-95964,NA,hadropenaeus affinis,aquamaps
100044,its-95958,NA,hadropenaeus lucasii,aquamaps
100044,its-95963,NA,hadropenaeus modestus,aquamaps
100044,w-bch-441785,NA,halicarcinus planatus,aquamaps
100044,its-551978,NA,haliporoides cristatus,aquamaps
100044,its-96015,NA,haliporoides diomedeae,aquamaps
100044,its-96020,NA,haliporoides sibogae,aquamaps
100044,its-96024,NA,haliporoides triarthrus,aquamaps
100044,its-551980,NA,haliporus taprobanensis,aquamaps
100044,its-551981,NA,haliporus thetis,aquamaps
100044,its-612271,NA,hamodactylus noumeae,aquamaps
100044,w-bch-211149,NA,hapalocarcinus marsupialis,aquamaps
100044,its-612274,NA,harpiliopsis beaupresii,aquamaps
100044,its-612275,NA,harpiliopsis depressa,aquamaps
100044,its-612276,NA,harpiliopsis spinigera,aquamaps
100044,chn-46f58c2c-1280-4f6a-a148-e854c19246fe,NA,harpilius lutescens,aquamaps
100044,w-bch-444772,NA,hemigrapsus crenulatus,aquamaps
100044,w-bch-444780,NA,hemigrapsus sexdentatus,aquamaps
100044,its-96051,NA,hemipenaeus carpenteri,aquamaps
100044,w-bch-421972,NA,hemus cristulipes,aquamaps
100044,w-bch-158420,NA,hepatus epheliticus,aquamaps
100044,its-181145,NA,hepomadus tener,aquamaps
100044,slb-171017,NA,heterocarpus affinis,aquamaps
100044,slb-190063,NA,heterocarpus amacula,aquamaps
100044,its-97071,NA,heterocarpus dorsalis,aquamaps
100044,its-97064,NA,heterocarpus ensifer,aquamaps
100044,its-97073,NA,heterocarpus gibbosus,aquamaps
100044,slb-117930,NA,heterocarpus grimaldii,aquamaps
100044,slb-131270,NA,heterocarpus hayashii,aquamaps
100044,its-97074,NA,heterocarpus laevigatus,aquamaps
100044,its-660027,NA,heterocarpus lepidus,aquamaps
100044,its-97070,NA,heterocarpus oryx,aquamaps
100044,slb-166541,NA,heterocarpus parvispina,aquamaps
100044,its-97075,NA,heterocarpus reedi,aquamaps
100044,its-97076,NA,heterocarpus sibogae,aquamaps
100044,its-97077,NA,heterocarpus tricarinatus,aquamaps
100044,its-97078,NA,heterocarpus vicarius,aquamaps
100044,its-97079,NA,heterocarpus woodmasoni,aquamaps
100044,its-659849,NA,heterogenys microphthalma,aquamaps
100044,slb-129823,NA,heteronida aspinirostris,aquamaps
100044,w-bch-442438,NA,heteropanope glabra,aquamaps
100044,its-551587,NA,heteropenaeus longimanus,aquamaps
100044,w-bch-217288,NA,heteropilumnus trichophoroides,aquamaps
100044,w-bch-158424,NA,hexapanopeus angustifrons,aquamaps
100044,w-bch-422081,NA,hexapanopeus paulensis,aquamaps
100044,pbd-223438,NA,hiplyra platycheir,aquamaps
100044,slb-118391,NA,hippa adactyla,aquamaps
100044,its-660150,NA,hippa marmorata,aquamaps
100044,slb-190067,NA,hippa marmorata,aquamaps
100044,its-96755,NA,hippolyte coerulescens,aquamaps
100044,its-96754,NA,hippolyte nicholsoni,aquamaps
100044,its-621749,NA,hippolyte obliquimanus,aquamaps
100044,its-621750,NA,hippolyte pleuracantha,aquamaps
100044,its-96752,NA,hippolyte varians,aquamaps
100044,its-659970,NA,hippolyte ventricosa,aquamaps
100044,its-96751,NA,hippolyte zostericola,aquamaps
100044,w-bch-440134,NA,hirsutodynomene spinosa,aquamaps
100044,its-96444,NA,holthuisaeus bermudensis,aquamaps
100044,its-95859,NA,holthuispenaeopsis atlantica,aquamaps
100044,w-bch-440523,NA,homalaspis plana,aquamaps
100044,NA,169982,homarinus capensis,iucn
100044,its-97314,170009,homarus americanus,aquamaps
100044,its-97315,169955,homarus gammarus,aquamaps
100044,NA,185079,homeryon armarium,iucn
100044,NA,185055,homeryon asper,iucn
100044,w-bch-107262,NA,homola barbata,aquamaps
100044,w-bch-421895,NA,homola minima,aquamaps
100044,w-bch-209480,NA,homola orientalis,aquamaps
100044,w-bch-421896,NA,homola vigil,aquamaps
100044,w-bch-421890,NA,homolodromia paradoxa,aquamaps
100044,w-bch-421897,NA,homologenus rostratus,aquamaps
100044,w-bch-440180,NA,homolomannia sibogae,aquamaps
100044,slb-190070,NA,hoplophrys oatesii,aquamaps
100044,w-bch-441454,NA,huenia brevifrons,aquamaps
100044,w-bch-441457,NA,huenia heraldica,aquamaps
100044,w-bch-441459,NA,huenia pacifica,aquamaps
100044,w-bch-107322,NA,hyas araneus,aquamaps
100044,w-bch-210267,NA,hyastenus borradailei,aquamaps
100044,w-bch-210264,NA,hyastenus diacanthus,aquamaps
100044,w-bch-107324,NA,hyastenus hilgendorfi,aquamaps
100044,w-bch-441579,NA,hyastenus uncifer,aquamaps
100044,its-659886,NA,hymenocera picta,aquamaps
100044,its-96110,NA,hymenodora frontalis,aquamaps
100044,its-96109,NA,hymenodora glacialis,aquamaps
100044,its-96111,NA,hymenodora gracilis,aquamaps
100044,its-95980,NA,hymenopenaeus aphoticus,aquamaps
100044,its-551982,NA,hymenopenaeus chacei,aquamaps
100044,its-95979,NA,hymenopenaeus debilis,aquamaps
100044,its-551983,NA,hymenopenaeus doris,aquamaps
100044,its-620919,NA,hymenopenaeus equalis,aquamaps
100044,its-551986,NA,hymenopenaeus halli,aquamaps
100044,its-95981,NA,hymenopenaeus laevis,aquamaps
100044,its-551987,NA,hymenopenaeus neptunus,aquamaps
100044,its-551989,NA,hymenopenaeus obliquirostris,aquamaps
100044,its-551990,NA,hymenopenaeus propinquus,aquamaps
100044,w-bch-421891,NA,hypoconcha arcuata,aquamaps
100044,w-bch-421892,NA,hypoconcha parasitica,aquamaps
100044,w-bch-421893,NA,hypoconcha spinosissima,aquamaps
100044,w-bch-440491,NA,hypothalassia armata,aquamaps
100044,pbd-275074,170087,ibacus alticrenatus,aquamaps
100044,its-553010,170026,ibacus brevipes,aquamaps
100044,its-553011,169960,ibacus brucei,aquamaps
100044,NA,185021,ibacus chacei,iucn
100044,its-553012,170081,ibacus ciliatus,aquamaps
100044,its-553013,170023,ibacus novemdentatus,aquamaps
100044,its-553014,169984,ibacus peronii,aquamaps
100044,slb-184953,185002,ibacus pubescens,aquamaps
100044,slb-190075,NA,icelopagurus crosnieri,aquamaps
100044,slb-113374,NA,icelopagurus undulatus,aquamaps
100044,w-bch-421930,NA,iliacantha liodactylus,aquamaps
100044,w-bch-421931,NA,iliacantha sparsa,aquamaps
100044,w-bch-421932,NA,iliacantha subglobosa,aquamaps
100044,w-bch-207542,NA,ilyograpsus paludicola,aquamaps
100044,w-bch-207543,NA,ilyograpsus rhizophorae,aquamaps
100044,w-bch-444884,NA,ilyoplax frater,aquamaps
100044,w-bch-444899,NA,ilyoplax stevensi,aquamaps
100044,w-bch-107332,NA,inachus parvirostris,aquamaps
100044,w-bch-209530,NA,iphiculus spongiosus,aquamaps
100044,its-97869,NA,iridopagurus caribbensis,aquamaps
100044,its-97870,NA,iridopagurus violaceus,aquamaps
100044,its-612277,NA,ischnopontonia lophos,aquamaps
100044,its-98197,NA,isocheles wurdemanni,aquamaps
100044,w-bch-440350,NA,izanami reticulata,aquamaps
100044,pbd-223594,NA,jacquinotia edwardsii,aquamaps
100044,its-659850,NA,janicella spinicauda,aquamaps
100044,NA,185085,jasus caveorum,iucn
100044,its-660225,170025,jasus edwardsii,aquamaps
100044,NA,169948,jasus frontalis,iucn
100044,its-552953,170072,jasus lalandii,aquamaps
100044,NA,169980,jasus paulensis,iucn
100044,NA,170083,jasus paulensis,iucn
100044,its-612279,NA,jocaste japonica,aquamaps
100044,its-612280,NA,jocaste lucina,aquamaps
100044,slb-157216,NA,jocullianassa joculatrix,aquamaps
100044,its-552959,170097,justitia longimana,aquamaps
100044,slb-190081,170097,justitia longimana,aquamaps
100044,its-95861,NA,kishinouyepenaeopsis cornuta,aquamaps
100044,its-95869,NA,kishinouyepenaeopsis maxillipedo,aquamaps
100044,w-bch-209579,NA,kraussia rugulosa,aquamaps
100044,w-bch-209104,NA,lachnopodus subacutus,aquamaps
100044,w-bch-441584,NA,lahaina ovata,aquamaps
100044,w-bch-442772,NA,laleonectes nipponensis,aquamaps
100044,slb-12219,NA,laleonectes vocans,aquamaps
100044,w-bch-440188,NA,lamoha murotoensis,aquamaps
100044,chn-fe4cfc67-6edb-4c41-81d4-41b7ec6a8391,NA,laomedia astacina,aquamaps
100044,slb-190545,NA,laomenes amboinensis,aquamaps
100044,its-612400,NA,laomenes ceratophthalmus,aquamaps
100044,w-bch-440218,NA,latreillia metanesa,aquamaps
100044,w-bch-209484,NA,latreillia pennifera,aquamaps
100044,w-bch-440219,NA,latreillia valida,aquamaps
100044,w-bch-440193,NA,latreillopsis bispinosa,aquamaps
100044,its-96874,NA,latreutes anoplonyx,aquamaps
100044,its-96870,NA,latreutes fucorum,aquamaps
100044,slb-129615,NA,latreutes mucronatus,aquamaps
100044,its-96871,NA,latreutes parvulus,aquamaps
100044,NA,185043,laurentaeglyphea neocaledonica,iucn
100044,w-bch-440092,NA,lauridromia dehaani,aquamaps
100044,its-96219,NA,leander paulensis,aquamaps
100044,its-96215,NA,leander tenuicornis,aquamaps
100044,slb-172699,NA,lebbeus antarcticus,aquamaps
100044,slb-188835,NA,lebbeus grandimanus,aquamaps
100044,its-96787,NA,lebbeus groenlandicus,aquamaps
