project,country,site,latitude,longitude,sample_date,hard_coral_pit,soft_coral_pit
2009-2011_Kubulau,Fiji,MAP26,-17.1129,179.0932,2010-05-10,59.67,0
2009-2011_Kubulau,Fiji,MAP28,-16.8656,179.0415,2010-05-07,12.67,0
2009-2011_Kubulau,Fiji,MAP30A,-17.0922,179.1206,2010-05-10,55.33,14
2009-2011_Kubulau,Fiji,MAP31A,-17.0728,179.1106,2010-05-10,61.67,12
2009-2011_Kubulau,Fiji,MAP32,-17.0463,179.0574,2010-05-10,36.33,4.67
2009-2011_Kubulau,Fiji,MO1,-17.0485,178.9554,2009-04-17,34.2,0
2009-2011_Kubulau,Fiji,MO1,-17.0485,178.9554,2009-04-18,54.6,0
2009-2011_Kubulau,Fiji,MO1,-17.0485,178.9554,2010-05-08,50,7.33
2009-2011_Kubulau,Fiji,MO4,-16.975417,178.99725,2009-04-22,42.1,0
2009-2011_Kubulau,Fiji,N19,-17.1457,179.098733,2009-04-08,51.2,0
2009-2011_Kubulau,Fiji,N19,-17.1457,179.098733,2010-04-30,43.4,28.6
2009-2011_Kubulau,Fiji,N19,-17.1457,179.098733,2011-03-31,40.67,17.83
2009-2011_Kubulau,Fiji,N20,-17.140016,179.09155,2009-04-08,59.6,0
2009-2011_Kubulau,Fiji,N20,-17.140016,179.09155,2010-04-30,56.8,8
2009-2011_Kubulau,Fiji,N20,-17.140016,179.09155,2011-03-31,30.17,9.33
2009-2011_Kubulau,Fiji,NKC,-16.8447,179.0695,2010-05-07,56.67,3.67
2009-2011_Kubulau,Fiji,NKT,-16.8458,179.0594,2010-05-07,33,1.67
2009-2011_Kubulau,Fiji,NOB1,-16.8597,179.1038,2009-04-27,55.4,0
2009-2011_Kubulau,Fiji,NOB1,-16.8597,179.1038,2010-05-11,25,0.4
2009-2011_Kubulau,Fiji,NOB2,-16.8978,179.105,2009-04-29,49.2,0
2009-2011_Kubulau,Fiji,NOB2,-16.8978,179.105,2009-04-30,46.4,0
2009-2011_Kubulau,Fiji,NOB2,-16.8978,179.105,2010-05-12,45.2,6.2
2009-2011_Kubulau,Fiji,NOB3,-16.9395,179.0686,2009-04-09,51.7,0
2009-2011_Kubulau,Fiji,NOB3,-16.9395,179.0686,2010-05-13,40,8.2
2009-2011_Kubulau,Fiji,NP1,-16.94588,179.01736,2009-04-11,41.29,0
2009-2011_Kubulau,Fiji,NP1,-16.94588,179.01736,2009-04-13,43,0
2009-2011_Kubulau,Fiji,NP1,-16.94588,179.01736,2010-05-13,21,0
2009-2011_Kubulau,Fiji,NP2,-16.9461,179.0007,2009-04-14,38.56,0
2009-2011_Kubulau,Fiji,NP2,-16.9461,179.0007,2010-05-13,57,14.33
2009-2011_Kubulau,Fiji,PT2,-16.8447,179.0556,2009-04-09,54.4,0
2009-2011_Kubulau,Fiji,PT2,-16.8447,179.0556,2010-04-28,36.2,8.8
2009-2011_Kubulau,Fiji,RF13,-16.9187,179.1032,2009-04-29,47,0
2009-2011_Kubulau,Fiji,RF13,-16.9187,179.1032,2010-05-14,27.6,5.4
2009-2011_Kubulau,Fiji,RF18,-16.9932,179.0162,2009-04-15,35.2,14
2009-2011_Kubulau,Fiji,RF18,-16.9932,179.0162,2009-04-22,35.5,0
2009-2011_Kubulau,Fiji,RF8,-16.871,179.0873,2009-04-28,46.5,0
2009-2011_Kubulau,Fiji,RF8,-16.871,179.0873,2010-05-12,30.2,12.8
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KAPUN2,-5.18717,122.73701,2021-03-30,68.67,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KAPUN3,-5.20359,122.72163,2021-03-30,30.33,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KAPUN4,-5.25015,122.70133,2021-03-29,62,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KAPUN6,-5.28555,122.68118,2021-03-29,55.67,1.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KAPUN7,-5.23989,122.73993,2021-03-30,29,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KAPUN8,-5.16226,122.74267,2021-03-30,88.67,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KULIS1,-4.81342,123.12096,2021-04-11,60.67,2.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KULIS2,-4.84111,123.12006,2021-04-11,55.67,1.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KULIS3,-4.78552,123.15209,2021-04-11,47.67,3
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KULIS6,-4.83437,123.1691,2021-04-11,75.67,0.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KULIS7,-4.8075,123.167,2021-04-11,74,2
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KULIS8,-4.79436,123.14523,2021-04-11,69.33,16
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAGIN1,-4.77327,122.26115,2021-04-03,32.33,7
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAGIN3,-4.81858,122.291,2021-04-03,2,0.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAGIN4,-4.8431,122.21632,2021-04-03,28.33,7.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAGIN5,-4.86419,122.25579,2021-04-02,10.33,34.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAGIN6,-4.93512,122.32075,2021-04-02,4.33,5.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAGIN7,-4.88772,122.28965,2021-04-02,9.33,5
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MATAO1,-4.91954,122.08707,2021-04-05,25.33,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MATAO2,-4.88977,122.05219,2021-04-05,12.67,10
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MATAO4,-4.84567,122.11833,2021-04-04,4,6.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MATAO5,-4.83917,122.14491,2021-04-03,3.67,11.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MATAO6,-4.81514,122.15236,2021-04-03,5.67,37.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MATAO7,-4.858833,122.0601,2021-04-04,3.67,0.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAWAS2,-5.27672,122.26852,2021-04-01,36.67,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAWAS3,-5.28481,122.25244000000001,2021-04-01,63.67,0.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAWAS4,-5.35652,122.25968,2021-04-01,26.33,2.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAWAS5,-5.36989,122.26509,2021-04-01,49,4
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAWAS6,-5.39834,122.27374,2021-04-01,59,1.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAWAS7,-5.39842,122.3273,2021-04-01,29.33,1
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAWAS8,-5.31316,122.26286,2021-04-01,23.33,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MORAM1,-4.07863,122.76952,2021-03-28,20.67,0.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MORAM2,-4.10858,122.80081,2021-03-28,43.33,3
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MORAM3,-4.11564,122.82211,2021-03-28,46,3
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MORAM5,-4.15096,122.76029,2021-03-27,71,6.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MORAM6,-4.12624,122.72997,2021-03-27,54,1
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MORAM7,-4.14972,122.80367,2021-03-27,46.67,1.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,NTZ1,-4.38772,122.74915,2021-04-10,8,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,NTZ2,-4.41088,122.77388,2021-04-10,40,0.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,NTZ3,-4.4373,122.84434,2021-04-11,20,6.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,PASIK1,-4.96714,122.7837,2021-04-04,68.33,0.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,PASIK2,-4.9673,122.75213,2021-04-04,56.33,1.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,PASIK3,-5.09188,122.61497,2021-03-30,55,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,PASIK4,-5.1229,122.61387,2021-03-30,77,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,PASIK4,-5.1229,122.61387,2021-04-01,74,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,PASIK4,-5.1229,122.61387,2021-04-18,74,1
SE Sulawesi Monitoring Biofisik 2021,Indonesia,PASIK5,-5.18488,122.61737,2021-04-18,73,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,PASIK6,-5.05122,122.73442,2021-03-30,72.67,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,PASIK8,-5.09813,122.72398,2021-03-30,47,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SAGOR1,-5.34738,121.78023,2021-04-07,5.33,3.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SAGOR2,-5.33695,121.75924,2021-04-07,38.33,24.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SAGOR3,-5.35974,121.73766,2021-04-07,41,2
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SAGOR4,-5.30793,121.76372,2021-04-06,47.67,1.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SAGOR6,-5.23678,121.76996,2021-04-07,43.33,0.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SAGOR7,-5.12458,121.81958,2021-04-05,16,8
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SIOMP1,-5.68043,122.45918,2021-04-02,74.67,1.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SIOMP2,-5.66852,122.48435,2021-04-02,45.67,2.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SIOMP4,-5.68715,122.54721,2021-04-02,55,3.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SIOMP5,-5.6276,122.54023,2021-04-02,32.33,1.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SIOMP6,-5.62037,122.51912,2021-04-02,46.67,7.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SIOMP7,-5.65373,122.4927,2021-04-02,57.33,0.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SIONT1,-5.31553,123.20327,2021-03-28,78.33,1
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SIONT2,-5.33657,123.19466,2021-03-28,39,6
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SIONT3,-5.36695,123.16908,2021-03-28,50,7.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SIONT4,-5.38184,123.15185,2021-03-28,36.33,4.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SIONT5,-5.40467,123.11939,2021-03-28,43.33,15.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,SIONT6,-5.417,123.08949,2021-03-28,60,9.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,TALRAY1,-5.47597,121.9236,2021-04-08,9.67,8.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,TALRAY2,-5.4931,121.93444,2021-04-08,20.33,3.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,TALRAY3,-5.52145,121.99358,2021-04-08,59.67,0.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,TALRAY4,-5.48832,122.05472,2021-04-09,45.67,0.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,TALRAY5,-5.49253,122.07934,2021-04-09,19.33,3.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,TALRAY7,-5.44763,122.04902,2021-04-09,47.33,1
SE Sulawesi Monitoring Biofisik 2021,Indonesia,TIWOR1,-4.5773,122.30295,2021-04-05,42,2.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,TIWOR2,-4.58446,122.33176,2021-04-05,22.67,1.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,TIWOR3,-4.63096,122.33135,2021-04-05,5,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,TIWOR4,-4.6448,122.33294,2021-04-04,10.67,1.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,TIWOR6,-4.6591,122.29202,2021-04-04,6,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,TIWOR7,-4.69816,122.39209,2021-04-04,13.67,3.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,UZ1,-4.39601,122.75924,2021-04-11,39.33,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,UZ2,-4.42498,122.7985,2021-04-10,5.67,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,UZ3,-4.42284,122.86157,2021-04-11,35,0
SE Sulawesi Monitoring Biofisik 2021,Indonesia,WABUL1,-5.61543,122.86898,2021-03-27,43,7.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,WABUL5,-5.62727,122.85188,2021-03-27,59.33,0.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,WABUL6,-5.63841,122.84261,2021-03-27,80,2.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,WABUL7,-5.58892,122.88592,2021-03-27,71.67,2.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,WABUL8,-5.59789,122.87903,2021-03-27,71.67,4.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,WABUL9,-5.65542,122.82203,2021-03-27,65.33,0.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,WAWON1,-4.01485,123.07786,2021-03-30,18,2.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,WAWON2,-4.008,123.13557,2021-03-31,52.33,15.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,WAWON4,-4.00761,123.17924,2021-03-31,38,0.67
SE Sulawesi Monitoring Biofisik 2021,Indonesia,WAWON6,-4.02478,123.22365,2021-03-31,45.67,16
SE Sulawesi Monitoring Biofisik 2021,Indonesia,WAWON7,-3.99474,122.9681,2021-03-30,8.33,10.33
SE Sulawesi Monitoring Biofisik 2021,Indonesia,WAWON8,-3.98542,123.03827,2021-03-31,47.67,19.67
2013_Ovalau,Fiji,"NAOBF1",-17.64418,178.83719,2013-10-04,9.5,0.33
2013_Ovalau,Fiji,"NAOBF2",-17.631,178.83,2013-10-03,18.83,0.83
2013_Ovalau,Fiji,"NAOBF3",-17.598,178.825,2013-10-03,22.17,0.83
2013_Ovalau,Fiji,"NAOBF4",-17.595,178.819,2013-10-03,34.17,0.83
2013_Ovalau,Fiji,"NAOBT1",-17.622,178.831,2013-10-02,17.67,1
2013_Ovalau,Fiji,"NAOBT2",-17.618,178.829,2013-10-02,30.5,0.67
2013_Ovalau,Fiji,"NAOBT3",-17.614,178.83,2013-10-02,27.5,0
2013_Ovalau,Fiji,"NAOCF1",-17.64391,178.82422,2013-10-05,12.33,0.33
2013_Ovalau,Fiji,"NAOCF2",-17.63753,178.82054,2013-10-04,12.33,0
2013_Ovalau,Fiji,"NAOCF3",-17.62048,178.80315,2013-10-05,31.83,0
2013_Ovalau,Fiji,"NAOCF4",-17.61859,178.79863,2013-10-05,13.17,0.5
2013_Ovalau,Fiji,"NAOCT1",-17.62539,178.81694,2013-10-04,27,0.33
2013_Ovalau,Fiji,"NAOCT2",-17.62515,178.81316,2013-10-03,43.67,0.5
RHM TPK SERUTBAR 2020,Indonesia,TSW01,-2.853240995,128.73873,2020-11-11,98,0
Satonda MPA 2019,Indonesia,Kima Point,-8.119555553,117.7465556,2019-10-23,21.67,0.17
Satonda MPA 2019,Indonesia,Labu Na'e,-8.173556,117.717016,2019-10-25,50.5,1.67
Satonda MPA 2019,Indonesia,Manta Point,-8.116472187,117.73975,2019-10-23,29.8,3.6
Satonda MPA 2019,Indonesia,Manta Point,-8.116472187,117.73975,2019-12-23,46,2
Satonda MPA 2019,Indonesia,Palung Utara,-8.097999,117.740062,2019-10-22,19.17,13.17
Satonda MPA 2019,Indonesia,Pasir Panjang,-8.108729,117.761439,2019-10-22,27.33,6.5
Satonda MPA 2019,Indonesia,Taman Laut Calabai,-8.221149,117.702695,2019-10-25,33.67,0.67
Satonda MPA 2019,Indonesia,Tanjung Beranti,-8.148951,117.724482,2019-10-25,19.83,11.5
Satonda MPA 2019,Indonesia,Turtle Point,-8.116027778,117.7605833,2019-10-23,33,5.67
TP Kepulauan Sula,Indonesia,Batu Kuning (14),-2.46584,126.06329,2020-10-26,34.17,23
TP Kepulauan Sula,Indonesia,Desa Sama (12),-2.4094,126.06789,2017-03-23,52.33,14.5
TP Kepulauan Sula,Indonesia,Desa Sama (12),-2.4094,126.06789,2020-10-25,40,14.33
TP Kepulauan Sula,Indonesia,Fat Dona Dona (11),-2.28321,126.01352,2017-03-23,28.83,29
TP Kepulauan Sula,Indonesia,Fat Dona Dona (11),-2.28321,126.01352,2020-10-25,40.83,4.33
TP Kepulauan Sula,Indonesia,Fat Finakoa (08),-1.87919,126.23438,2017-03-26,33,2.83
TP Kepulauan Sula,Indonesia,Fat Finakoa (08),-1.87919,126.23438,2020-10-23,28.5,2
TP Kepulauan Sula,Indonesia,Fat Mok (13),-2.43846,126.07497,2017-03-27,44,38.5
TP Kepulauan Sula,Indonesia,Fat Mok (13),-2.43846,126.07497,2020-10-25,46.5,31.83
TP Kepulauan Sula,Indonesia,Kampung Bajo (09),-1.99575,125.99386,2017-03-22,29.5,1.67
TP Kepulauan Sula,Indonesia,Lifmatola Kecil (03),-1.83544,126.47778,2017-03-24,37.67,6.33
TP Kepulauan Sula,Indonesia,Lifmatola Penyu (04),-1.84101,126.4557,2017-03-25,67.17,4
TP Kepulauan Sula,Indonesia,Lifmatola Penyu (04),-1.84101,126.4557,2020-10-24,42,10.67
TP Kepulauan Sula,Indonesia,Lifmatola Selat (06),-1.82503,126.35081,2017-03-26,44.5,28.5
TP Kepulauan Sula,Indonesia,Lifmatola Selatan (05),-1.82867,126.41297,2017-03-25,63.33,2.17
TP Kepulauan Sula,Indonesia,Lifmatola Selatan (05),-1.82867,126.41297,2020-10-23,63.17,2.33
TP Kepulauan Sula,Indonesia,Pagama (07),-1.83755,126.33839,2017-03-25,63.33,1.17
TP Kepulauan Sula,Indonesia,Pagama (07),-1.83755,126.33839,2020-10-23,36.17,0.5
TP Kepulauan Sula,Indonesia,Swering (10),-2.05869,126.00278,2017-03-22,64,2.33
TP Kepulauan Sula,Indonesia,Tanjung Waka (15),-2.47702,126.04419,2020-10-26,40.83,13.5
TP Kepulauan Sula,Indonesia,Teluk Kalimasol (01),-1.81322,126.47856,2017-03-24,45,19.83
TP Kepulauan Sula,Indonesia,Teluk Kalimasol (01),-1.81322,126.47856,2020-10-24,26.33,14.83
TP Kepulauan Sula,Indonesia,Waisum (02),-1.82949,126.48387,2017-03-24,63.33,15.33
TP Kepulauan Sula,Indonesia,Waisum (02),-1.82949,126.48387,2020-10-24,65.33,8.33
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J1C1,-13.3551,47.98186,2019-11-05,11,10
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1j1C2,-13.35393,47.98103,2019-11-05,15,5.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J1C3,-13.35641,47.97983,2019-11-05,20,9
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J2C1,-13.34918,48.00336,2019-11-06,42.5,5.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J2C2,-13.34647,48.00336,2019-11-06,27,8.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J2C3,-13.34877,48.00048,2019-11-06,36.5,7
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J3C1,-13.32772,48.01737,2019-11-07,26.5,23
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J3C2,-13.32911,48.01984,2019-11-07,22.5,8.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J3C3,-13.32745,48.0221,2019-11-07,28,11.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J4D1,-13.3141,48.02585,2019-11-10,36,8
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J4D2,-13.3116,48.02728,2019-11-10,43,16.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J4D3,-13.31495,48.02864,2019-11-10,13,10
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J6D1,-13.28593,48.03041,2019-11-11,25.5,3
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J6D2,-13.28824,48.03196,2019-11-11,15,0.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J6D3,-13.28459,48.03297,2019-11-11,25,5.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J6E1,-13.26823,48.01257,2019-11-09,24,10.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J6E2,-13.27086,48.01406,2019-11-09,27.5,5.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S1J6E3,-13.27223,48.01666,2019-11-09,12.5,7
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S2J2B1,-13.22509,48.07775,2019-11-15,14.5,3
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S2J2B2,-13.22223,48.072411,2019-11-15,23,1
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S2J2B3,-13.22334,48.07532,2019-11-15,26,2.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S2J3A1,-13.24049,48.15931,2019-11-14,31.5,1
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S2J3A2,-13.24513,48.15619,2019-11-14,29,2.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S2J3A3,-13.24267,48.15798,2019-11-14,50,2
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S2J5D1,-13.19054,48.17632,2019-11-13,41,0.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S2J5D2,-13.18982,48.17449,2019-11-13,52,2.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S2J5D3,-13.19185,48.17305,2019-11-13,49.5,2
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S3J2B1,-13.10248,48.23003,2019-11-22,54,2.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S3J2B2,-13.10612,48.23159,2019-11-22,60.5,1.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S3J3B1,-13.07287,48.24871,2019-11-18,32,0.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S3J3C,-13.05642,48.22301,2019-11-18,38.5,4
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S3J4B1,-13.05213,48.23666,2019-11-19,48.5,1.5
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S3J4B2,-13.04991,48.23211,2019-11-19,47.5,2
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S3J5B1,-13.02945,48.28634,2019-11-20,44,0
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S3J5B2,-13.03139,48.28535,2019-11-20,57.5,1
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S3J6A1,-13.02446,48.29053,2019-11-23,53,0
Tandanvandrivan'ny Nosy Be November 2019,Madagascar,S3J6A2,-13.02197,48.29816,2019-11-23,63.5,2.5
SRMR and Combe Reef comparison,Fiji,Combe Back Reef,-18.292371,178.075976,2022-05-08,31.17,1.33
SRMR and Combe Reef comparison,Fiji,SRMR Back Reef,-18.296476,178.018201,2022-04-24,54.33,0.17
SRMR and Combe Reef comparison,Fiji,SRMR mooring,-18.300853,178.0177,2022-05-01,48.83,4
Taka Bonerate 2015 - Delete,Indonesia,Ampalas Barat,-6.92243,121.28002,2015-04-22,25.67,2.33
Taka Bonerate 2015 - Delete,Indonesia,Ampalas Timur,-6.922428002581,121.280015995725,2015-04-22,19.83,5.83
Taka Bonerate 2015 - Delete,Indonesia,Bayang Pogo,-6.92478398792445,121.068763034418,2015-04-19,29.5,6.5
TPK KBT 2014,Indonesia,Gili Bedil 1,-8.39057568,117.0747236,2014-06-09,38.5,25.5
TPK KBT 2014,Indonesia,Gili Bedil 2,-8.39235515,117.0682995,2014-06-09,50.25,0
TPK KBT 2014,Indonesia,Gili Keramat,-8.36974246,117.0785807,2014-06-09,8,0.5
TPK KBT 2014,Indonesia,Temudong,-8.3721831,117.0488596,2014-06-10,5.75,1
Lau Seascape Surveys March 2022,Fiji,Aiwa,-18.334165402587573,-178.67127724596173,2022-03-22,49.64,2.27
Lau Seascape Surveys March 2022,Fiji,Bukatatanoa,-18.28168567260778,-178.504939265047,2022-03-22,34.67,0.67
Lau Seascape Surveys March 2022,Fiji,Cakau Nawa,-17.776028111854085,-179.38542273297583,2022-03-26,44.75,0.58
Lau Seascape Surveys March 2022,Fiji,Cakau Tabu,-17.6777,-178.5458,2022-03-23,25.42,4.33
Lau Seascape Surveys March 2022,Fiji,Cikobia,-17.32179937224748,-178.78840918204855,2022-03-25,7,0
Lau Seascape Surveys March 2022,Fiji,Fulaga,-19.11825395638293,-178.54335780356462,2022-03-17,55.58,8.92
Lau Seascape Surveys March 2022,Fiji,Katafaga 2,-17.539389,-178.715684,2022-03-24,30.58,3.17
Lau Seascape Surveys March 2022,Fiji,Malevuvu 1,-17.43552,-178.679682,2022-03-24,17.92,1.75
Lau Seascape Surveys March 2022,Fiji,Marabo,-18.99080989771877,-178.8238404494072,2022-03-15,41.67,3.67
Lau Seascape Surveys March 2022,Fiji,Moce,-18.699041412257575,-178.47567286458417,2022-03-18,16.67,2.5
Lau Seascape Surveys March 2022,Fiji,Namuka N 1,-18.800515,-178.598165,2022-03-14,38.83,1.42
Lau Seascape Surveys March 2022,Fiji,Ogea,-19.22127978674941,-178.41908425182737,2022-03-16,35.5,6.67
Lau Seascape Surveys March 2022,Fiji,Ogea,-19.22127978674941,-178.41908425182737,2022-03-17,30.67,6.67
Lau Seascape Surveys March 2022,Fiji,Oneata passage E,-18.413532206362525,-178.4421417271099,2022-03-19,30.17,2
Lau Seascape Surveys March 2022,Fiji,Vanuamasi,-18.013749584276763,-178.44827266322116,2022-03-21,48.18,0.55
Lau Seascape Surveys March 2022,Fiji,Voaqava,-18.86609295018098,-178.90309436129397,2022-03-15,41.17,2.42
Lau Seascape Surveys March 2022,Fiji,Yagasa,-18.942949655314056,-178.4496293779823,2022-03-16,38.83,1.33
2012_Western Bua,Fiji,BUA01A,-16.8277,178.351275,2012-11-29,26.67,29
2012_Western Bua,Fiji,BUA01B,-16.821882,178.358538,2012-11-29,35.67,7
2012_Western Bua,Fiji,BUA02A,-16.811301,178.173314,2012-11-29,35,21.67
2012_Western Bua,Fiji,BUA03A,-16.889472,178.479504,2012-11-30,47,8
2012_Western Bua,Fiji,BUA04,-16.896101,178.47759,2012-11-30,21.67,4
2012_Western Bua,Fiji,BUA05,-16.946311,178.450133,2012-11-19,20.67,0
2012_Western Bua,Fiji,BUA06A,-16.954782,178.476185,2012-11-20,29,7
2012_Western Bua,Fiji,BUA07A,-16.83297,178.557182,2012-11-22,48.67,3.33
2012_Western Bua,Fiji,BUA08A,-16.8494,178.543537,2012-11-22,46,4
2012_Western Bua,Fiji,BUA09A,-16.803491,178.324957,2012-11-26,26.33,1.33
2012_Western Bua,Fiji,BUA10A,-16.837014,178.273199,2012-11-26,60.33,12.67
2012_Western Bua,Fiji,BUA10B,-16.829014,178.275178,2012-11-26,57.67,8.33
2012_Western Bua,Fiji,BUA12A,-16.677986,178.483719,2012-12-07,48.67,10.33
