src,iucn_sid,sciname,range_tot_km2,range_cst_km2
am,NA,pinctada albina,3391210.0017497316,3391210.0017497316
am,NA,pinctada capensis,126333.00009891391,126333.00009891391
am,NA,pinctada chemnitzii,2443742.001107335,2443742.001107335
am,NA,pinctada imbricata,15016198.006363213,15016198.006363213
am,NA,pinctada inflata,497972.00019210577,497972.00019210577
am,NA,pinctada longisquamosa,1534415.0004008785,1534415.0004008785
am,NA,pinctada maculata,4186180.0022048876,4186180.0022048876
am,NA,pinctada margaritifera,5015718.002266809,5015718.002266809
am,NA,pinctada maxima,7355032.002956979,7355032.002956979
am,NA,pinctada mazatlanica,288121.0002100095,288121.0002100095
am,NA,pinctada nigra,3666645.0018420815,3666645.0018420815
am,NA,pinctada sugillata,320162.00015675277,320162.00015675277
am,NA,pinguipes brasilianus,115679.00002039969,115679.00002039969
am,NA,pinguipes chilensis,129269.00004800409,129269.00004800409
am,NA,pinguitellina pinguis,2806213.0011763424,2806213.0011763424
am,NA,pinjalo lewisi,3894897.0013897866,3894897.0013897866
am,NA,pinjalo pinjalo,5249020.001720451,5249020.001720451
am,NA,pinna bicolor,5664106.0022402555,5664106.0022402555
am,NA,pinna carnea,4502956.001499295,4502956.001499295
am,NA,pinna dolabrata,38274.99999944121,38274.99999944121
am,NA,pinna epica,472188.0001850426,472188.0001850426
am,NA,pinna incurva,2938427.001023479,2938427.001023479
am,NA,pinna linguafelis,227944.00012604892,227944.00012604892
am,NA,pinna muricata,5242825.002397783,5242825.002397783
am,NA,pinna nobilis,282645.00021953136,282645.00021953136
am,NA,pinna rudis,2080238.0005801097,2080238.0005801097
am,NA,pinna rugosa,312924.0002144128,312924.0002144128
am,NA,pinna trigonium,398676.00005883723,398676.00005883723
am,NA,pinnaxodes chilensis,105168.00008714199,105168.00008714199
am,NA,pinnaxodes floridensis,161003.00000216812,161003.00000216812
am,NA,pinnixa cylindrica,1242390.0002600625,1242390.0002600625
am,NA,pinnixa lunzi,184271.0000479594,184271.0000479594
am,NA,pinnixulala retinens,956092.0001571998,956092.0001571998
am,NA,pinnotherelia laevigata,555917.0003430918,555917.0003430918
am,NA,pione carpenteri,2829029.001409933,2829029.001409933
am,NA,pione lampa,1456897.0004536211,1456897.0004536211
am,NA,pione truitti,79238.00001423806,79238.00001423806
am,NA,pione vastifica,6054582.002900727,6054582.002900727
am,NA,pipestela candelabra,976879.0004400536,976879.0004400536
am,NA,pirenella cingulata,4423875.002113916,4423875.002113916
am,NA,pirenella conica,1295483.0005589873,1295483.0005589873
am,NA,pirimela denticulata,365593.0001437664,365593.0001437664
am,NA,piromis roberti,1819978.0005332083,1819978.0005332083
am,NA,pisa hirticornis,202189.0000872314,202189.0000872314
am,NA,pisa muscosa,267927.0001059398,267927.0001059398
am,NA,pisania fasciculata,1211196.0007220507,1211196.0007220507
am,NA,pisania gracilis,1201353.000684455,1201353.000684455
am,NA,pisania ignea,1321595.0008966029,1321595.0008966029
am,NA,pisania pusio,1307714.000251703,1307714.000251703
am,NA,pisaster brevispinus,275830.0000641495,275830.0000641495
am,NA,pisaster giganteus,180046.00013047457,180046.00013047457
am,NA,pisaster ochraceus,473670.00020071864,473670.00020071864
am,NA,pisidia dehaanii,808220.0003907084,808220.0003907084
am,NA,pisidia dispar,3645569.001651183,3645569.001651183
am,NA,pisidia gordoni,5313049.001837149,5313049.001837149
am,NA,pisidia inaequalis,515082.00022764504,515082.00022764504
am,NA,pisidia serratifrons,466909.0002315119,466909.0002315119
am,NA,pisidia streptochiroides,2538008.0011302605,2538008.0011302605
am,NA,pisione remota,2858066.000941023,2858066.000941023
am,NA,pisodonophis boro,3489928.0016966164,3489928.0016966164
am,NA,pisodonophis cancrivorus,4640602.002260834,4640602.002260834
am,NA,pisodonophis hoeveni,4826982.001255639,3496686.001251824
am,NA,pisodonophis semicinctus,269766.00000243634,269766.00000243634
am,NA,pisoides edwardsii,418613.00021801144,418613.00021801144
am,NA,pista brevibranchiata,1998734.0011745691,1998734.0011745691
am,NA,pista cristata,5362115.001778118,5362115.001778118
am,NA,pista fasciata,3175914.0011660755,3175914.0011660755
am,NA,pista herpini,784503.000404127,784503.000404127
am,NA,pista maculata,1700125.000592135,1700125.000592135
am,NA,pista palmata,1349401.0002689436,1349401.0002689436
am,NA,pista quadrilobata,1505045.0002817437,1505045.0002817437
am,NA,pista typha,3735126.0014146566,3735126.0014146566
am,NA,pista unibranchia,556956.0002278537,556956.0002278537
am,NA,pisulina adamsiana,2261670.0009230524,2261670.0009230524
am,NA,pitar albidus,4523096.001524478,4523096.001524478
am,NA,pitar arestus,1391393.0003156886,1391393.0003156886
am,NA,pitar citrinus,4544635.002048314,4544635.002048314
am,NA,pitar fulminatus,1388464.0002882108,1388464.0002882108
am,NA,pitar pellucidus,4429027.002241835,4429027.002241835
am,NA,pitar prora,3943214.0016725287,3943214.0016725287
am,NA,pitar rostratus,386673.0001337826,386673.0001337826
am,NA,pitar simpsoni,1147384.0002497658,1147384.0002497658
am,NA,pitarenus cordatus,2136831.000387855,2136831.000387855
am,NA,pitarenus zonatus,229343.0000655353,229343.0000655353
am,NA,pitho aculeata,702408.0002054572,702408.0002054572
am,NA,pitho anisodon,824056.0001438484,824056.0001438484
am,NA,pitho laevigata,607545.0001254678,607545.0001254678
am,NA,pitho lherminieri,1210604.0002014488,1210604.0002014488
am,NA,pitho mirabilis,732937.000156939,732937.000156939
am,NA,placamen lamellatum,9165372.003402747,9165372.003402747
am,NA,placentela translucida,10027.000005543232,10027.000005543232
am,NA,placida cremoniana,3774235.001980141,3774235.001980141
am,NA,placida dendritica,2685853.0010966584,2685853.0010966584
am,NA,placinolopha bedoti,1151131.000259705,1151131.000259705
am,NA,placiphorella borealis,65797.00004365295,65797.00004365295
am,NA,placiphorella stimpsoni,168448.00011571497,168448.00011571497
am,NA,placiphorella velata,263983.0001300201,263983.0001300201
am,NA,placogorgia mirabilis,1037952.0001685247,1037952.0001685247
am,NA,placogorgia tenuis,924859.0002121404,924859.0002121404
am,NA,placopecten magellanicus,605165.0001650676,605165.0001650676
am,NA,placospongia carinata,5453449.001753144,5453449.001753144
am,NA,placospongia intermedia,890642.000211589,890642.000211589
am,NA,placospongia melobesioides,5623486.00173071,5623486.00173071
am,NA,placospongia mixta,1518789.000615105,1518789.000615105
am,NA,placuna ephippium,3057348.0015615,3057348.0015615
am,NA,placuna placenta,4483450.001707859,4483450.001707859
am,NA,plagiobrissus grandis,1536123.0004940182,1536123.0004940182
am,NA,plagiocardium mansitii,1346697.00043872,1346697.00043872
am,NA,plagiogeneion macrolepis,109220.00003363937,109220.00003363937
am,NA,plagiogeneion rubiginosum,149285.00001095235,149285.00001095235
am,NA,plagioglypta pertracheata,159516.00012928247,159516.00012928247
am,NA,plagiogrammus hopkinsii,11800.000020489097,11800.000020489097
am,NA,plagiopsetta glossa,1721569.0007248893,1721569.0007248893
am,NA,plagiopsetta stigmosa,182733.00006929785,182733.00006929785
am,NA,plagiostropha caledoniensis,34964.999993517995,34964.999993517995
am,NA,plagiotremus azaleus,273374.0001678467,273374.0001678467
iucn,183980,plagiotremus azaleus,408741.0001859069,408741.0001859069
am,NA,plagiotremus ewaensis,57269.00002248585,57269.00002248585
iucn,48342097,plagiotremus ewaensis,30213.000029325485,30213.000029325485
iucn,48342153,plagiotremus flavus,72061.00003123283,72061.00003123283
am,NA,plagiotremus goslinei,43317.00000278652,43317.00000278652
iucn,48342392,plagiotremus goslinei,19718.000024557114,19718.000024557114
iucn,180126,plagiotremus iosodon,2911.0000252723694,2911.0000252723694
am,NA,plagiotremus laudandus,2152400.00120569,2152400.00120569
iucn,48342530,plagiotremus laudandus,1903588.001117669,1903588.001117669
am,NA,plagiotremus phenax,720052.0004214719,720052.0004214719
iucn,48342412,plagiotremus phenax,382058.0001845956,382058.0001845956
am,NA,plagiotremus rhinorhynchos,4733148.002109304,4733148.002109304
iucn,48342477,plagiotremus rhinorhynchos,5126787.002290599,5126787.002290599
am,NA,plagiotremus spilistius,1401478.0004031956,1401478.0004031956
iucn,48342388,plagiotremus spilistius,670648.0001568794,670648.0001568794
am,NA,plagiotremus tapeinosoma,4613101.002098806,4613101.002098806
iucn,48342366,plagiotremus tapeinosoma,4680104.002188332,4680104.002188332
am,NA,plagiotremus townsendi,560796.0002314299,560796.0002314299
iucn,46080101,plagiotremus townsendi,327602.0001590252,327602.0001590252
am,NA,plagusia immaculata,4526786.00228671,4526786.00228671
am,NA,plagusia speciosa,1985277.0012160763,1985277.0012160763
am,NA,plagusia squamosa,4689166.0024587065,4689166.0024587065
am,NA,plakarthrium australiense,259065.00007566065,259065.00007566065
am,NA,plakarthrium punctatissimum,35924.00002833456,35924.00002833456
am,NA,plakarthrium typicum,93842.00004544109,93842.00004544109
am,NA,plakinastrella clathrata,3232024.000987783,3232024.000987783
am,NA,plakinastrella mammillaris,4239923.001400009,4239923.001400009
am,NA,plakinastrella onkodes,490304.000098072,490304.000098072
am,NA,plakobranchus ocellatus,4187587.0021190494,4187587.0021190494
am,NA,plakortis angulospiculatus,948373.0002000928,948373.0002000928
am,NA,plakortis halichondrioides,817707.0002088323,817707.0002088323
am,NA,plakortis lita,2246482.0010326803,2246482.0010326803
am,NA,plakortis simplex,4496550.001431629,4496550.001431629
am,NA,plakosyllis brevipes,1214274.0004066378,1214274.0004066378
am,NA,planaxis savignyi,526684.0001432225,526684.0001432225
am,NA,planaxis sulcatus,3074860.001770407,3074860.001770407
am,NA,planctoteuthis danae,181697703.00097224,3966166.0008108243
am,NA,planctoteuthis exopthalmica,4484461.000182666,380641.0001421347
am,NA,planes minutus,6143393.0013353005,3414061.001300253
am,NA,planiliza alata,7828725.001710281,5310751.001703367
am,NA,planiliza carinata,2175236.000575125,1686236.0005751252
am,NA,planiliza haematocheilus,676252.0002156496,602352.0002156496
am,NA,planiliza klunzingeri,381848.00011049956,381848.00011049956
am,NA,planiliza macrolepis,5633665.002234466,5633665.002234466
am,NA,planiliza melinoptera,286430.000122264,286430.000122264
am,NA,planiliza planiceps,5169251.001929678,5169251.001929678
am,NA,planiliza subviridis,4044370.0021568686,4044370.0021568686
am,NA,planispirinoides bucculentus,32202.000019326806,32202.000019326806
am,NA,planktomya henseni,51983.00003614277,51983.00003614277
iucn,162215720,planonasus indicus,3100,1000
iucn,103055306,planonasus parini,86476.00001096725,18176.000010967255
am,NA,planorbidella depressa,4418.00000667572,4418.00000667572
am,NA,planorbidella planispira,10610.99998857826,10610.99998857826
am,NA,planorbulina mediterranensis,1460709.0002663434,1460709.0002663434
am,NA,planostrea pestigris,5191565.002461337,5191565.002461337
iucn,186910,platanichthys platana,328676.00004766136,327576.00004766136
am,NA,platax batavianus,3197436.001320742,3197436.001320742
am,NA,platax boersii,4423874.001740664,4423874.001740664
am,NA,platax orbicularis,4765535.00224147,4765535.00224147
am,NA,platax pinnatus,2162318.0009528995,2162318.0009528995
am,NA,platax teira,4305539.001995884,4305539.001995884
am,NA,platepistoma balssii,91058.00013747066,91058.00013747066
am,NA,platichthys flesus,980489.0003304929,980489.0003304929
am,NA,platichthys stellatus,1079371.000389196,1079371.000389196
am,NA,platidia anomioides,1634648.0005508289,1634648.0005508289
am,NA,platorchestia platensis,1942968.0005354807,1942968.0005354807
am,NA,platyactaea setigera,1017241.0001730546,1017241.0001730546
am,NA,platybelone argalus,29221724.002092145,4932037.002067827
am,NA,platybelone lovii,884546.9999877736,8646.999987773597
am,NA,platyberyx andriashevi,77792215.00046737,1782934.000461176
am,NA,platyberyx opalescens,27248854.000085033,629854.0000850335
am,NA,platyberyx pietschi,1408906.000016816,77706.00001681596
am,NA,platycephalus aurimaculatus,281683.0000879243,281683.0000879243
am,NA,platycephalus bassensis,367551.0001251474,367551.0001251474
am,NA,platycephalus caeruleopunctatus,77078.00006624311,77078.00006624311
am,NA,platycephalus chauliodous,17050.999998487532,17050.999998487532
am,NA,platycephalus conatus,192484.00005288422,192484.00005288422
am,NA,platycephalus endrachtensis,3450039.0013577417,3450039.0013577417
am,NA,platycephalus fuscus,117213.00011258572,117213.00011258572
am,NA,platycephalus grandispinis,346474.0001125261,346474.0001125261
am,NA,platycephalus indicus,5697542.001949623,5697542.001949623
am,NA,platycephalus laevigatus,275343.0001018569,275343.0001018569
am,NA,platycephalus marmoratus,80496.00000400096,80496.00000400096
am,NA,platycephalus orbitalis,129619.99999321997,109919.99999321997
am,NA,platycephalus richardsoni,281039.0000991523,281039.0000991523
am,NA,platycephalus speculator,298008.0000927672,298008.0000927672
am,NA,platycythara elata,1182937.00018581,1182937.00018581
am,NA,platydoris angustipes,1527898.00027553,1527898.00027553
am,NA,platydoris cruenta,4072880.0019880757,4072880.0019880757
am,NA,platydoris galbana,215849.00008756667,215849.00008756667
am,NA,platydoris macfarlandi,414895.0001899153,414895.0001899153
am,NA,platydoris scabra,3160806.001713313,3160806.001713313
am,NA,platygillellus altivelis,67100.0000178814,67100.0000178814
iucn,183705,platygillellus altivelis,35230.00001758337,35230.00001758337
am,NA,platygillellus brasiliensis,38123.999996483326,38123.999996483326
iucn,185137,platygillellus brasiliensis,237280.00001460314,237280.00001460314
am,NA,platygillellus bussingi,64329.000031761825,64329.000031761825
iucn,183694,platygillellus bussingi,62098.00003618002,62098.00003618002
am,NA,platygillellus rubellulus,13509.000011347234,13509.000011347234
iucn,183794,platygillellus rubellulus,21046.00001871586,21046.00001871586
am,NA,platygillellus rubrocinctus,714121.0002049804,714121.0002049804
iucn,46104176,platygillellus rubrocinctus,577706.0002312064,577706.0002312064
iucn,47143503,platygillellus smithi,1050.9999990463257,1050.9999990463257
am,NA,platygobiopsis tansei,71900.00001844019,71900.00001844019
am,NA,platygyra acuta,2175040.000906773,2175040.000906773
iucn,133508,platygyra acuta,3340823.0013400316,3340823.0013400316
am,NA,platygyra carnosa,2834027.0011438057,2834027.0011438057
iucn,133571,platygyra carnosa,3005730.001221597,3005730.001221597
am,NA,platygyra contorta,1778244.0008664504,1778244.0008664504
iucn,133161,platygyra contorta,3294157.001547888,3294157.001547888
am,NA,platygyra crosslandi,676100.0003214926,676100.0003214926
iucn,132893,platygyra crosslandi,763004.0004242212,763004.0004242212
am,NA,platygyra daedalea,4628891.002270579,4628891.002270579
iucn,133468,platygyra daedalea,8144990.002721176,8144990.002721176
am,NA,platygyra lamellina,3693471.0013005883,3693471.0013005883
iucn,133651,platygyra lamellina,7356238.00239414,7356238.00239414
am,NA,platygyra pini,3491173.001348786,3491173.001348786
iucn,133440,platygyra pini,7027741.002332792,7027741.002332792
am,NA,platygyra ryukyuensis,2835757.001141645,2835757.001141645
iucn,133493,platygyra ryukyuensis,6068652.001913451,6068652.001913451
am,NA,platygyra sinensis,4089395.001525432,4089395.001525432
iucn,133068,platygyra sinensis,7812136.002609879,7812136.002609879
am,NA,platygyra verweyi,2875747.001218982,2875747.001218982
iucn,133059,platygyra verweyi,5005990.001593903,5005990.001593903
am,NA,platygyra yaeyamaensis,999672.0004567876,999672.0004567876
iucn,133067,platygyra yaeyamaensis,3346706.0011755675,3346706.0011755675
am,NA,platylambrus granulatus,1013676.0001922026,1013676.0001922026
am,NA,platylambrus prensor,5441649.002326839,5441649.002326839
am,NA,platymaia fimbriata,755450.0005628914,755450.0005628914
am,NA,platymaia wyvillethomsoni,2741612.0012832806,2741612.0012832806
am,NA,platynereis australis,1067364.0004687011,1067364.0004687011
am,NA,platynereis dumerilii,8834059.002948925,8834059.002948925
am,NA,platynereis fuscorubida,1791420.0004203245,1791420.0004203245
am,NA,platynereis insolita,2057830.0010491163,2057830.0010491163
am,NA,platyodon cancellatus,479419.0002074465,479419.0002074465
am,NA,platyozius laevis,2856373.001328297,2856373.001328297
am,NA,platypodia granulosa,3141220.0016871095,3141220.0016871095
am,NA,platypodia pseudogranulosa,399638.0001621321,399638.0001621321
am,NA,platypodia semigranosa,1976367.0012211427,1976367.0012211427
am,NA,platypodiella spectabilis,1220327.0002070814,1220327.0002070814
iucn,169234837,platyrhina hyugaensis,4409.000016190112,4409.000016190112
iucn,176486271,platyrhina psomadakisi,74974.0000128746,74674.0000128746
am,NA,platyrhina sinensis,235130.00008687377,235130.00008687377
iucn,169236406,platyrhina sinensis,30654.000021517277,30654.000021517277
iucn,169234885,platyrhina tangi,723656.000078842,723656.000078842
am,NA,platyrhinoidis triseriata,86960.00008005649,86960.00008005649
