iucn_sid,sciname,worms_name,in_am,in_am_valid,in_vuln,mapped
163236,amphioctopus mototi,amphioctopus mototi,TRUE,TRUE,TRUE,FALSE
163237,bathypolypus bairdii,bathypolypus bairdii,TRUE,TRUE,TRUE,FALSE
163238,planctoteuthis levimana,planctoteuthis levimana,FALSE,FALSE,TRUE,FALSE
163239,callistoctopus dierythraeus,callistoctopus dierythraeus,TRUE,TRUE,TRUE,FALSE
163240,chtenopteryx sepioloides,chtenopteryx sepioloides,FALSE,FALSE,TRUE,FALSE
163241,cirroctopus mawsoni,cirroctopus mawsoni,FALSE,FALSE,TRUE,FALSE
163242,illex oxygonius,illex oxygonius,TRUE,TRUE,TRUE,FALSE
163243,pholidoteuthis adami,pholidoteuthis adami,TRUE,TRUE,TRUE,FALSE
163244,uroteuthis reesi,uroteuthis reesi,FALSE,FALSE,TRUE,FALSE
163245,taonius borealis,taonius borealis,FALSE,FALSE,TRUE,FALSE
163246,illex argentinus,illex argentinus,TRUE,TRUE,TRUE,FALSE
163247,berryteuthis anonychus,berryteuthis anonychus,TRUE,TRUE,TRUE,FALSE
163248,octopus hubbsorum,octopus hubbsorum,TRUE,TRUE,TRUE,FALSE
163249,amphioctopus varunae,amphioctopus varunae,FALSE,FALSE,TRUE,FALSE
163250,muusoctopus oregonae,muusoctopus oregonae,TRUE,FALSE,TRUE,FALSE
163251,octopus selene,octopus selene,TRUE,FALSE,TRUE,FALSE
163252,onykia robusta,onykia robusta,TRUE,TRUE,TRUE,FALSE
163253,gonatopsis makko,gonatopsis makko,FALSE,FALSE,TRUE,FALSE
163254,octopus bulbus,octopus bulbus,FALSE,FALSE,TRUE,FALSE
163255,enoploteuthis reticulata,enoploteuthis reticulata,TRUE,TRUE,TRUE,FALSE
163256,discoteuthis discus,discoteuthis discus,TRUE,TRUE,TRUE,FALSE
163257,planctoteuthis danae,planctoteuthis danae,TRUE,TRUE,TRUE,FALSE
163258,teuthowenia megalops,teuthowenia megalops,TRUE,TRUE,TRUE,FALSE
163260,alluroteuthis antarctica,alluroteuthis antarcticus,FALSE,FALSE,TRUE,FALSE
163261,octopus superciliosus,octopus superciliosus,FALSE,FALSE,TRUE,FALSE
163262,abralia trigonura,abralia trigonura,FALSE,FALSE,TRUE,FALSE
163263,megalocranchia maxima,megalocranchia maxima,TRUE,TRUE,TRUE,FALSE
163265,architeuthis dux,architeuthis dux,TRUE,TRUE,TRUE,FALSE
163266,onykia loennbergii,onykia loennbergii,TRUE,TRUE,TRUE,FALSE
163267,taningia danae,taningia danae,TRUE,TRUE,TRUE,FALSE
163268,nototeuthis dimegacotyle,nototeuthis dimegacotyle,FALSE,FALSE,TRUE,FALSE
163269,illex coindetii,illex coindetii,TRUE,TRUE,TRUE,FALSE
163270,mastigoteuthis agassizii,mastigoteuthis agassizii,TRUE,TRUE,TRUE,FALSE
163271,callistoctopus kermadecensis,pinnoctopus kermadecensis,FALSE,FALSE,TRUE,FALSE
163272,octopus micropyrsus,octopus micropyrsus,FALSE,FALSE,TRUE,FALSE
163273,loliolus sumatrensis,loliolus sumatrensis,FALSE,FALSE,TRUE,FALSE
163274,abralia similis,abralia similis,FALSE,FALSE,TRUE,FALSE
163275,filippovia knipovitchi,filippovia knipovitchi,TRUE,TRUE,TRUE,FALSE
163276,teuthowenia pellucida,teuthowenia pellucida,TRUE,TRUE,TRUE,FALSE
163278,lepidoteuthis grimaldii,lepidoteuthis grimaldii,TRUE,TRUE,TRUE,FALSE
163279,euaxoctopus panamensis,euaxoctopus panamensis,TRUE,FALSE,TRUE,FALSE
163280,octopus tetricus,octopus tetricus,TRUE,FALSE,TRUE,FALSE
163281,graneledone taniwha,graneledone taniwha,FALSE,FALSE,TRUE,FALSE
163282,opisthoteuthis persephone,opisthoteuthis persephone,TRUE,TRUE,TRUE,FALSE
163284,grimpoteuthis wuelkeri,grimpoteuthis wuelkeri,TRUE,TRUE,TRUE,FALSE
163285,octopus microphthalmus,octopus microphthalmus,FALSE,FALSE,TRUE,FALSE
163287,amphioctopus aegina,amphioctopus aegina,TRUE,TRUE,TRUE,FALSE
163288,bathyteuthis abyssicola,bathyteuthis abyssicola,TRUE,TRUE,TRUE,FALSE
163290,octopus filosus,octopus hummelincki,TRUE,TRUE,TRUE,FALSE
163291,abdopus aculeatus,abdopus aculeatus,TRUE,TRUE,TRUE,FALSE
163292,graneledone boreopacifica,graneledone boreopacifica,FALSE,FALSE,TRUE,FALSE
163293,hapalochlaena lunulata,hapalochlaena lunulata,TRUE,TRUE,TRUE,FALSE
163294,hyaloteuthis pelagica,hyaloteuthis pelagica,TRUE,TRUE,TRUE,FALSE
163295,eledone gaucha,eledone gaucha,TRUE,FALSE,TRUE,FALSE
163297,octopus bocki,octopus bocki,TRUE,TRUE,TRUE,FALSE
163298,abralia steindachneri,abralia steindachneri,FALSE,FALSE,TRUE,FALSE
163299,grimpoteuthis bathynectes,grimpoteuthis bathynectes,FALSE,FALSE,TRUE,FALSE
163300,abraliopsis affinis,abraliopsis affinis,FALSE,FALSE,TRUE,FALSE
163301,scaergus unicirrhus,scaeurgus unicirrhus,TRUE,TRUE,TRUE,FALSE
163302,abralia astrosticta,abralia astrosticta,TRUE,TRUE,TRUE,FALSE
163303,macroctopus maorum,macroctopus maorum,TRUE,TRUE,TRUE,FALSE
163304,opisthoteuthis grimaldii,opisthoteuthis grimaldii,TRUE,FALSE,TRUE,FALSE
163305,gonatopsis japonicus,gonatopsis japonicus,FALSE,FALSE,TRUE,FALSE
163306,mastigoteuthis magna,magnoteuthis magna,TRUE,TRUE,TRUE,FALSE
163307,eledone cirrhosa,eledone cirrhosa,TRUE,TRUE,TRUE,FALSE
163308,muusoctopus thielei,muusoctopus thielei,TRUE,FALSE,TRUE,FALSE
163309,promachoteuthis megaptera,promachoteuthis megaptera,FALSE,FALSE,TRUE,FALSE
163310,histioteuthis atlantica,histioteuthis atlantica,FALSE,FALSE,TRUE,FALSE
163311,martialia hyadesi,martialia hyadesi,TRUE,TRUE,TRUE,FALSE
163312,bolitaena pygmaea,bolitaena pygmaea,TRUE,TRUE,TRUE,FALSE
163313,enteroctopus megalocyathus,enteroctopus megalocyathus,TRUE,TRUE,TRUE,FALSE
163315,teretoctopus alcocki,teretoctopus alcocki,FALSE,FALSE,TRUE,FALSE
163316,abraliopsis atlantica,abraliopsis atlantica,TRUE,TRUE,TRUE,FALSE
163317,abdopus tonganus,abdopus tonganus,FALSE,FALSE,TRUE,FALSE
163318,sepioteuthis sepioidea,sepioteuthis sepioidea,TRUE,TRUE,TRUE,FALSE
163320,muusoctopus karubar,muusoctopus karubar,TRUE,FALSE,TRUE,FALSE
163325,abralia fasciolata,abralia fasciolata,FALSE,FALSE,TRUE,FALSE
163326,octopus fitchi,octopus fitchi,TRUE,FALSE,TRUE,FALSE
163328,stauroteuthis gilchristi,stauroteuthis gilchristi,TRUE,FALSE,TRUE,FALSE
163329,abdopus horridus,abdopus horridus,TRUE,TRUE,TRUE,FALSE
163330,grimpoteuthis abyssicola,grimpoteuthis abyssicola,FALSE,FALSE,TRUE,FALSE
163331,eledone schultzei,eledone schultzei,TRUE,FALSE,TRUE,FALSE
163332,taonius belone,taonius belone,FALSE,FALSE,TRUE,FALSE
163333,amphioctopus fangsiao,amphioctopus fangsiao,TRUE,TRUE,TRUE,FALSE
163334,octopoteuthis deletron,octopoteuthis deletron,FALSE,FALSE,TRUE,FALSE
163335,bathypolypus ergasticus,bathypolypus ergasticus,TRUE,TRUE,TRUE,FALSE
163337,cirroctopus hochbergi,cirroctopus hochbergi,FALSE,FALSE,TRUE,FALSE
163338,bathothauma lyromma,bathothauma lyromma,TRUE,TRUE,TRUE,FALSE
163339,octopus tehuelchus,octopus tehuelchus,TRUE,TRUE,TRUE,FALSE
163340,octopus kaharoa,octopus kaharoa,FALSE,FALSE,TRUE,FALSE
163341,grimpoteuthis hippocrepium,grimpoteuthis hippocrepium,FALSE,FALSE,TRUE,FALSE
163342,gonatus berryi,gonatus berryi,FALSE,FALSE,TRUE,FALSE
163343,onykia robsoni,onykia robsoni,TRUE,TRUE,TRUE,FALSE
163344,abdopus capricornicus,abdopus capricornicus,FALSE,FALSE,TRUE,FALSE
163345,mastigoteuthis hjorti,mastigopsis hjorti,TRUE,TRUE,TRUE,FALSE
163346,abdopus tenebricus,abdopus tenebricus,FALSE,FALSE,TRUE,FALSE
163347,octopoteuthis sicula,octopoteuthis sicula,TRUE,TRUE,TRUE,FALSE
163348,onychoteuthis compacta,onychoteuthis compacta,FALSE,FALSE,TRUE,FALSE
163349,macrotritopus defilippi,macrotritopus defilippi,TRUE,TRUE,TRUE,FALSE
163350,gonatus pyros,gonatus pyros,FALSE,FALSE,TRUE,FALSE
163351,euaxoctopus pillsburyae,euaxoctopus pillsburyae,FALSE,FALSE,TRUE,FALSE
163352,abralia dubia,abralia dubia,FALSE,FALSE,TRUE,FALSE
163353,pyroteuthis margaritifera,pyroteuthis margaritifera,TRUE,TRUE,TRUE,FALSE
163354,callistoctopus macropus,callistoctopus macropus,TRUE,TRUE,TRUE,FALSE
163356,sepioteuthis australis,sepioteuthis australis,TRUE,TRUE,TRUE,FALSE
163357,pterygioteuthis gemmata,pterygioteuthis gemmata,TRUE,TRUE,TRUE,FALSE
163358,amphioctopus kagoshimensis,amphioctopus kagoshimensis,FALSE,FALSE,TRUE,FALSE
163359,amphioctopus burryi,amphioctopus burryi,TRUE,TRUE,TRUE,FALSE
163360,eledone moschata,eledone moschata,TRUE,TRUE,TRUE,FALSE
163361,luteuthis dentatus,luteuthis dentatus,FALSE,FALSE,TRUE,FALSE
163362,gonatus antarcticus,gonatus antarcticus,FALSE,FALSE,TRUE,FALSE
163364,muusoctopus clyderoperi,muusoctopus clyderoperi,TRUE,FALSE,TRUE,FALSE
163365,magnapinna pacifica,magnapinna pacifica,FALSE,FALSE,TRUE,FALSE
163366,octopoteuthis indica,octopoteuthis indica,FALSE,FALSE,TRUE,FALSE
163367,lolliguncula diomedeae,lolliguncula diomedeae,TRUE,TRUE,TRUE,FALSE
163368,pterygioteuthis microlampas,pterygioteuthis microlampas,FALSE,FALSE,TRUE,FALSE
163369,todaropsis eblanae,todaropsis eblanae,TRUE,TRUE,TRUE,FALSE
163370,enteroctopus zealandicus,enteroctopus zealandicus,TRUE,TRUE,TRUE,FALSE
163371,octopus occidentalis,octopus occidentalis,FALSE,FALSE,TRUE,FALSE
163372,chiroteuthis spoeli,chiroteuthis spoeli,FALSE,FALSE,TRUE,FALSE
163373,onykia indica,onykia indica,FALSE,FALSE,TRUE,FALSE
163374,galiteuthis glacialis,galiteuthis glacialis,FALSE,FALSE,TRUE,FALSE
163375,onychoteuthis banksii,onychoteuthis banksii,TRUE,TRUE,TRUE,FALSE
163376,sepioteuthis lessoniana,sepioteuthis lessoniana,TRUE,TRUE,TRUE,FALSE
163377,opisthoteuthis agassizii,opisthoteuthis agassizii,TRUE,TRUE,TRUE,FALSE
163378,octopus hawiiensis,octopus hawaiiensis,FALSE,FALSE,TRUE,FALSE
163379,loliolus affinis,loliolus affinis,FALSE,FALSE,TRUE,FALSE
163380,pteroctopus hoylei,pteroctopus hoylei,FALSE,FALSE,TRUE,FALSE
163381,octopus sanctaehelenae,octopus sanctaehelenae,FALSE,FALSE,TRUE,FALSE
163382,octopus berenice,octopus berenice,FALSE,FALSE,TRUE,FALSE
163383,uroteuthis sibogae,uroteuthis sibogae,FALSE,FALSE,TRUE,FALSE
163384,doryteuthis roperi,doryteuthis roperi,TRUE,TRUE,TRUE,FALSE
163385,octopus leioderma,muusoctopus leioderma,TRUE,TRUE,TRUE,FALSE
163387,amphioctopus exannulatus,amphioctopus exannulatus,TRUE,TRUE,TRUE,FALSE
163388,octopus australis,octopus australis,FALSE,FALSE,TRUE,FALSE
163389,neoteuthis thielei,neoteuthis thielei,TRUE,TRUE,TRUE,FALSE
163390,graneledone yamana,graneledone yamana,TRUE,FALSE,TRUE,FALSE
163391,argonauta boettgeri,argonauta hians,TRUE,TRUE,TRUE,FALSE
163392,octopus warringa,octopus warringa,FALSE,FALSE,TRUE,FALSE
163393,alloteuthis africana,alloteuthis africana,TRUE,TRUE,TRUE,FALSE
163394,mastigoteuthis danae,echinoteuthis danae,TRUE,FALSE,TRUE,FALSE
163395,hapalochlaena nierstraszi,hapalochlaena nierstraszi,FALSE,FALSE,TRUE,FALSE
163396,gonatus kamtschaticus,gonatus kamtschaticus,FALSE,FALSE,TRUE,FALSE
163397,enteroctopus conispadiceus,no match,FALSE,FALSE,FALSE,FALSE
163399,opisthoteuthis extensa,opisthoteuthis extensa,FALSE,FALSE,TRUE,FALSE
163400,gonatus oregonensis,gonatus oregonensis,FALSE,FALSE,TRUE,FALSE
163402,mastigoteuthis glaukopsis,mastigoteuthis glaukopis,FALSE,FALSE,TRUE,FALSE
163403,kondakovia longimana,moroteuthopsis longimana,FALSE,FALSE,TRUE,FALSE
163404,opisthoteuthis albatrossi,opisthoteuthis albatrossi,TRUE,FALSE,TRUE,FALSE
163405,abraliopsis falco,abraliopsis falco,FALSE,FALSE,TRUE,FALSE
163406,muusoctopus profundorum,muusoctopus profundorum,TRUE,TRUE,TRUE,FALSE
163407,muusoctopus abruptus,muusoctopus abruptus,FALSE,FALSE,TRUE,FALSE
163408,octopus zonatus,octopus zonatus,TRUE,FALSE,TRUE,FALSE
163458,batagur borneoensis,no match,FALSE,FALSE,FALSE,TRUE
164280,ruppia cirrhosa,ruppia cirrhosa,FALSE,FALSE,FALSE,TRUE
164334,spergularia marina,spergularia salina,FALSE,FALSE,FALSE,FALSE
164508,ruppia maritima,ruppia maritima,TRUE,TRUE,FALSE,TRUE
164513,ambrosia maritima,ambrosia polystachya,FALSE,FALSE,FALSE,FALSE
164513,ambrosia maritima,ambrosia crithmifolia,FALSE,FALSE,FALSE,FALSE
164893,brachirus harmandi,brachirus harmandi,FALSE,FALSE,TRUE,FALSE
165299,centrophorus moluccensis,centrophorus moluccensis,TRUE,TRUE,TRUE,FALSE
165607,chaetodon falcula,chaetodon falcula,TRUE,TRUE,TRUE,TRUE
165608,heniochus pleurotaenia,heniochus pleurotaenia,TRUE,TRUE,TRUE,TRUE
165609,chaetodon larvatus,chaetodon larvatus,TRUE,TRUE,TRUE,TRUE
165610,chaetodon leucopleura,chaetodon leucopleura,TRUE,TRUE,TRUE,TRUE
165611,chaetodon ocellatus,chaetodon ocellatus,TRUE,TRUE,TRUE,TRUE
165612,chaetodon zanzibarensis,chaetodon zanzibarensis,TRUE,TRUE,TRUE,TRUE
165613,prognathodes brasiliensis,prognathodes brasiliensis,TRUE,TRUE,TRUE,TRUE
165614,roa jayakari,roa jayakari,TRUE,TRUE,TRUE,TRUE
165615,chaetodon mertensii,chaetodon mertensii,TRUE,TRUE,TRUE,TRUE
165616,chelmon marginalis,chelmon marginalis,TRUE,TRUE,TRUE,TRUE
165617,hemitaurichthys multispinosus,hemitaurichthys multispinosus,FALSE,FALSE,TRUE,TRUE
165618,chaetodon mesoleucos,chaetodon mesoleucos,TRUE,TRUE,TRUE,TRUE
165619,chaetodon guttatissimus,chaetodon guttatissimus,TRUE,TRUE,TRUE,TRUE
165620,chaetodon burgessi,chaetodon burgessi,TRUE,FALSE,TRUE,TRUE
165621,prognathodes aya,prognathodes aya,TRUE,TRUE,TRUE,TRUE
165622,heniochus singularius,heniochus singularius,TRUE,TRUE,TRUE,TRUE
165623,chaetodon octofasciatus,chaetodon octofasciatus,TRUE,TRUE,TRUE,TRUE
165624,chaetodon triangulum,chaetodon triangulum,TRUE,TRUE,TRUE,TRUE
165625,chaetodon paucifasciatus,chaetodon paucifasciatus,TRUE,TRUE,TRUE,TRUE
165626,heniochus acuminatus,heniochus acuminatus,TRUE,TRUE,TRUE,TRUE
165627,prognathodes aculeatus,prognathodes aculeatus,TRUE,TRUE,TRUE,TRUE
165628,chaetodon kleinii,chaetodon kleinii,TRUE,TRUE,TRUE,TRUE
165630,chaetodon vagabundus,chaetodon vagabundus,TRUE,TRUE,TRUE,TRUE
165631,chaetodon auriga,chaetodon auriga,TRUE,TRUE,TRUE,TRUE
165632,chaetodon punctatofasciatus,chaetodon punctatofasciatus,TRUE,TRUE,TRUE,TRUE
165633,johnrandallia nigrirostris,johnrandallia nigrirostris,TRUE,TRUE,TRUE,TRUE
165634,chaetodon austriacus,chaetodon austriacus,TRUE,TRUE,TRUE,TRUE
165635,chaetodon humeralis,chaetodon humeralis,TRUE,TRUE,TRUE,TRUE
165636,chaetodon nippon,chaetodon nippon,TRUE,TRUE,TRUE,TRUE
165637,chaetodon striatus,chaetodon striatus,TRUE,TRUE,TRUE,TRUE
165638,chaetodon meyeri,chaetodon meyeri,TRUE,TRUE,TRUE,TRUE
165639,roa excelsa,roa excelsa,TRUE,FALSE,TRUE,TRUE
165640,heniochus chrysostomus,heniochus chrysostomus,TRUE,TRUE,TRUE,TRUE
165641,chaetodon ornatissimus,chaetodon ornatissimus,TRUE,TRUE,TRUE,TRUE
165642,chaetodon madagaskariensis,chaetodon madagaskariensis,TRUE,TRUE,TRUE,TRUE
165643,chaetodon selene,chaetodon selene,TRUE,TRUE,TRUE,TRUE
165644,prognathodes guezei,prognathodes guezei,FALSE,FALSE,TRUE,TRUE
165645,prognathodes guyotensis,prognathodes guyotensis,FALSE,FALSE,TRUE,TRUE
165646,prognathodes guyanensis,prognathodes guyanensis,TRUE,TRUE,TRUE,TRUE
165647,chaetodon pictus,chaetodon pictus,TRUE,FALSE,TRUE,TRUE
165648,chaetodon decussatus,chaetodon decussatus,TRUE,TRUE,TRUE,TRUE
165649,chaetodon gardineri,chaetodon gardineri,TRUE,TRUE,TRUE,TRUE
165650,heniochus monoceros,heniochus monoceros,TRUE,TRUE,TRUE,TRUE
165651,chaetodon lunula,chaetodon lunula,TRUE,TRUE,TRUE,TRUE
165652,heniochus varius,heniochus varius,TRUE,TRUE,TRUE,TRUE
165653,chaetodon pelewensis,chaetodon pelewensis,TRUE,TRUE,TRUE,TRUE
165654,chaetodon dolosus,chaetodon dolosus,TRUE,TRUE,TRUE,TRUE
165655,chaetodon multicinctus,chaetodon multicinctus,TRUE,TRUE,TRUE,TRUE
165656,chaetodon xanthurus,chaetodon xanthurus,TRUE,TRUE,TRUE,TRUE
165657,chaetodon plebeius,chaetodon plebeius,TRUE,TRUE,TRUE,TRUE
165658,prognathodes carlhubbsi,prognathodes carlhubbsi,FALSE,FALSE,TRUE,TRUE
165659,chelmon rostratus,chelmon rostratus,TRUE,TRUE,TRUE,TRUE
165660,chelmon muelleri,chelmon muelleri,TRUE,TRUE,TRUE,TRUE
165661,parachaetodon ocellatus,parachaetodon ocellatus,TRUE,TRUE,TRUE,TRUE
165662,chaetodon fremblii,chaetodon fremblii,TRUE,TRUE,TRUE,TRUE
165663,chaetodon argentatus,chaetodon argentatus,TRUE,TRUE,TRUE,TRUE
165664,chaetodon oxycephalus,chaetodon oxycephalus,TRUE,TRUE,TRUE,TRUE
165665,chaetodon ulietensis,chaetodon ulietensis,TRUE,TRUE,TRUE,TRUE
165666,chaetodon mitratus,chaetodon mitratus,TRUE,TRUE,TRUE,TRUE
165667,forcipiger longirostris,forcipiger longirostris,TRUE,TRUE,TRUE,TRUE
165668,chaetodon citrinellus,chaetodon citrinellus,TRUE,TRUE,TRUE,TRUE
165669,chaetodon lineolatus,chaetodon lineolatus,TRUE,TRUE,TRUE,TRUE
165670,chaetodon semilarvatus,chaetodon semilarvatus,TRUE,TRUE,TRUE,TRUE
165671,chaetodon xanthocephalus,chaetodon xanthocephalus,TRUE,TRUE,TRUE,TRUE
165672,hemitaurichthys polylepis,hemitaurichthys polylepis,TRUE,TRUE,TRUE,TRUE
165673,chaetodon trifasciatus,chaetodon trifasciatus,FALSE,FALSE,TRUE,TRUE
165674,prognathodes marcellae,prognathodes marcellae,TRUE,TRUE,TRUE,TRUE
165675,chaetodon smithi,chaetodon smithi,TRUE,FALSE,TRUE,TRUE
165676,chaetodon ocellicaudus,chaetodon ocellicaudus,TRUE,TRUE,TRUE,TRUE
165677,roa modestus,roa modesta,TRUE,TRUE,TRUE,TRUE
165678,chaetodon quadrimaculatus,chaetodon quadrimaculatus,TRUE,TRUE,TRUE,TRUE
165679,chaetodon trichrous,chaetodon trichrous,TRUE,TRUE,TRUE,TRUE
165680,chaetodon rafflesii,chaetodon rafflesii,TRUE,TRUE,TRUE,TRUE
165681,chaetodon ephippium,chaetodon ephippium,TRUE,TRUE,TRUE,TRUE
165682,amphichaetodon howensis,amphichaetodon howensis,TRUE,TRUE,TRUE,TRUE
165683,heniochus diphreutes,heniochus diphreutes,TRUE,TRUE,TRUE,TRUE
165684,chaetodon interruptus,chaetodon interruptus,TRUE,TRUE,TRUE,TRUE
165685,chaetodon wiebeli,chaetodon wiebeli,TRUE,TRUE,TRUE,TRUE
165686,chaetodon bennetti,chaetodon bennetti,TRUE,TRUE,TRUE,TRUE
165687,chaetodon tricinctus,chaetodon tricinctus,TRUE,TRUE,TRUE,TRUE
165688,chaetodon flavirostris,chaetodon flavirostris,TRUE,TRUE,TRUE,TRUE
165689,chaetodon melannotus,chaetodon melannotus,TRUE,TRUE,TRUE,TRUE
165690,prognathodes dichrous,prognathodes dichrous,FALSE,FALSE,TRUE,TRUE
165691,heniochus intermedius,heniochus intermedius,TRUE,TRUE,TRUE,TRUE
165692,chaetodon baronessa,chaetodon baronessa,TRUE,TRUE,TRUE,TRUE
165693,chaetodon auripes,chaetodon auripes,TRUE,TRUE,TRUE,TRUE
165694,chaetodon speculum,chaetodon speculum,TRUE,TRUE,TRUE,TRUE
165695,chaetodon capistratus,chaetodon capistratus,TRUE,TRUE,TRUE,TRUE
165696,chaetodon nigropunctatus,chaetodon nigropunctatus,TRUE,TRUE,TRUE,TRUE
165697,coradion altivelis,coradion altivelis,TRUE,TRUE,TRUE,TRUE
165698,chaetodon tinkeri,chaetodon tinkeri,TRUE,TRUE,TRUE,TRUE
165699,chaetodon daedalma,chaetodon daedalma,TRUE,FALSE,TRUE,TRUE
165700,chaetodon hoefleri,chaetodon hoefleri,TRUE,TRUE,TRUE,TRUE
165701,prognathodes falcifer,prognathodes falcifer,TRUE,TRUE,TRUE,TRUE
165702,coradion chrysozonus,coradion chrysozonus,TRUE,TRUE,TRUE,TRUE
165703,chaetodon aureofasciatus,chaetodon aureofasciatus,TRUE,TRUE,TRUE,TRUE
165704,chaetodon lunulatus,chaetodon lunulatus,TRUE,TRUE,TRUE,TRUE
165705,chaetodon fasciatus,chaetodon fasciatus,TRUE,TRUE,TRUE,TRUE
165706,chelmonops curiosus,chelmonops curiosus,TRUE,TRUE,TRUE,TRUE
165707,chaetodon andamanensis,chaetodon andamanensis,TRUE,TRUE,TRUE,TRUE
165708,chaetodon declivis,chaetodon declivis,FALSE,FALSE,TRUE,TRUE
165709,chaetodon blackburnii,chaetodon blackburnii,TRUE,TRUE,TRUE,TRUE
165710,chaetodon assarius,chaetodon assarius,TRUE,TRUE,TRUE,TRUE
165711,chaetodon adiergastos,chaetodon adiergastos,TRUE,TRUE,TRUE,TRUE
165712,chaetodon trifascialis,chaetodon trifascialis,TRUE,TRUE,TRUE,TRUE
165713,chaetodon reticulatus,chaetodon reticulatus,TRUE,TRUE,TRUE,TRUE
165714,chaetodon unimaculatus,chaetodon unimaculatus,TRUE,TRUE,TRUE,TRUE
165715,chaetodon sanctaehelenae,chaetodon sanctaehelenae,FALSE,FALSE,TRUE,TRUE
165716,forcipiger flavissimus,forcipiger flavissimus,TRUE,TRUE,TRUE,TRUE
165717,chaetodon rainfordi,chaetodon rainfordi,TRUE,TRUE,TRUE,TRUE
165718,chaetodon guentheri,chaetodon guentheri,TRUE,TRUE,TRUE,TRUE
165719,hemitaurichthys zoster,hemitaurichthys zoster,TRUE,TRUE,TRUE,TRUE
165720,chelmonops truncatus,chelmonops truncatus,TRUE,TRUE,TRUE,TRUE
165721,chaetodon miliaris,chaetodon miliaris,TRUE,TRUE,TRUE,TRUE
165723,chaetodon collare,chaetodon collare,TRUE,TRUE,TRUE,TRUE
165724,chaetodon melapterus,chaetodon melapterus,TRUE,TRUE,TRUE,TRUE
165725,chaetodon semeion,chaetodon semeion,TRUE,TRUE,TRUE,TRUE
165726,chaetodon dialeucos,chaetodon dialeucos,TRUE,FALSE,TRUE,TRUE
165727,amphichaetodon melbae,amphichaetodon melbae,TRUE,FALSE,TRUE,TRUE
165769,pachymelania aurita,pachymelania aurita,FALSE,FALSE,FALSE,FALSE
165778,nereina afra,nereina afra,FALSE,FALSE,TRUE,FALSE
165780,vitta glabrata,vitta glabrata,FALSE,FALSE,TRUE,FALSE
165788,vitta adansoniana,vitta adansoniana,FALSE,FALSE,TRUE,FALSE
165803,tympanotonos fuscatus,tympanotonos fuscatus,FALSE,FALSE,FALSE,FALSE
165811,septaria borbonica,septaria porcellana borbonica,FALSE,FALSE,FALSE,FALSE
165822,apolemichthys griffisi,apolemichthys griffisi,TRUE,TRUE,TRUE,TRUE
165823,centropyge nahackyi,centropyge nahackyi,TRUE,FALSE,TRUE,TRUE
165824,centropyge boylei,centropyge boylei,FALSE,FALSE,TRUE,TRUE
165825,holacanthus africanus,holacanthus africanus,TRUE,TRUE,TRUE,TRUE
165826,chaetodontoplus chrysocephalus,chaetodontoplus chrysocephalus,TRUE,FALSE,TRUE,TRUE
165827,genicanthus takeuchii,genicanthus takeuchii,FALSE,FALSE,TRUE,TRUE
165828,centropyge fisheri,centropyge fisheri,TRUE,TRUE,TRUE,TRUE
165829,pomacanthus xanthometopon,pomacanthus xanthometopon,TRUE,TRUE,TRUE,TRUE
165830,centropyge hotumatua,centropyge hotumatua,TRUE,FALSE,TRUE,TRUE
165831,pomacanthus chrysurus,pomacanthus chrysurus,TRUE,TRUE,TRUE,TRUE
165832,holacanthus bermudensis,holacanthus bermudensis,TRUE,TRUE,TRUE,TRUE
165833,pomacanthus maculosus,pomacanthus maculosus,TRUE,TRUE,TRUE,TRUE
165834,apolemichthys arcuatus,apolemichthys arcuatus,TRUE,TRUE,TRUE,TRUE
165835,apolemichthys trimaculatus,apolemichthys trimaculatus,TRUE,TRUE,TRUE,TRUE
165836,holacanthus limbaughi,holacanthus limbaughi,FALSE,FALSE,TRUE,TRUE
165837,centropyge argi,centropyge argi,TRUE,TRUE,TRUE,TRUE
165838,centropyge colini,centropyge colini,TRUE,TRUE,TRUE,TRUE
165839,pomacanthus asfur,pomacanthus asfur,TRUE,TRUE,TRUE,TRUE
165840,pomacanthus sexstriatus,pomacanthus sexstriatus,TRUE,TRUE,TRUE,TRUE
165841,apolemichthys xanthopunctatus,apolemichthys xanthopunctatus,TRUE,FALSE,TRUE,TRUE
165842,pomacanthus rhomboides,pomacanthus rhomboides,TRUE,TRUE,TRUE,TRUE
165843,genicanthus melanospilos,genicanthus melanospilos,TRUE,TRUE,TRUE,TRUE
165844,apolemichthys xanthurus,apolemichthys xanthurus,TRUE,TRUE,TRUE,TRUE
165845,genicanthus caudovittatus,genicanthus caudovittatus,TRUE,TRUE,TRUE,TRUE
165846,genicanthus spinus,genicanthus spinus,TRUE,FALSE,TRUE,TRUE
165847,chaetodontoplus ballinae,chaetodontoplus ballinae,TRUE,FALSE,TRUE,TRUE
165848,centropyge heraldi,centropyge heraldi,TRUE,TRUE,TRUE,TRUE
165849,centropyge ferrugata,centropyge ferrugata,TRUE,TRUE,TRUE,TRUE
165850,chaetodontoplus melanosoma,chaetodontoplus melanosoma,TRUE,TRUE,TRUE,TRUE
165851,pomacanthus semicirculatus,pomacanthus semicirculatus,TRUE,TRUE,TRUE,TRUE
165852,paracentropyge multifasciata,paracentropyge multifasciata,TRUE,TRUE,TRUE,TRUE
165853,apolemichthys xanthotis,apolemichthys xanthotis,TRUE,TRUE,TRUE,TRUE
