cell_id,chi,n_strs,iucn_sid,rank
3516557,0.03061,2,133619,low
3664010,0.00328,2,133619,low
3671050,4.2e-4,2,133619,low
2421179,0.22801,5,133620,high
3119672,0.27519,2,133620,high
3375979,0.23574,2,133620,high
2421179,0.22541,5,133621,high
3119672,0.27205,2,133621,high
3375979,0.23304,2,133621,high
3425334,0.0285,2,133621,low
3460415,0.02331,2,133621,low
3516557,0.03026,2,133621,low
3664010,0.00324,2,133621,low
3671050,4.1e-4,2,133621,low
3119672,0.27205,2,133622,high
3375979,0.23304,2,133622,high
2421179,0.22541,5,133623,high
3119672,0.27205,2,133623,high
3375979,0.23304,2,133623,high
2421179,0.22801,5,133628,high
3119672,0.27519,2,133628,high
3375979,0.23574,2,133628,high
3119672,0.27519,2,133629,high
3375979,0.23574,2,133629,high
2421179,0.22801,5,133633,high
3119672,0.27519,2,133633,high
3375979,0.23574,2,133633,high
3425334,0.02883,2,133633,low
3460415,0.02359,2,133633,low
3516557,0.03061,2,133633,low
3664010,0.00328,2,133633,low
3671050,4.2e-4,2,133633,low
2421179,0.22801,5,133634,high
3119672,0.27519,2,133634,high
3375979,0.23574,2,133634,high
3425334,0.02883,2,133634,low
3460415,0.02359,2,133634,low
3516557,0.03061,2,133634,low
3664010,0.00328,2,133634,low
3671050,4.2e-4,2,133634,low
2421179,0.22541,5,133635,high
3119672,0.27205,2,133635,high
3375979,0.23304,2,133635,high
3425334,0.0285,2,133635,low
3460415,0.02331,2,133635,low
3516557,0.03026,2,133635,low
3664010,0.00324,2,133635,low
3671050,4.1e-4,2,133635,low
2421179,0.22801,5,133636,high
3119672,0.27519,2,133636,high
3375979,0.23574,2,133636,high
3119672,0.27205,2,133639,high
3375979,0.23304,2,133639,high
2421179,0.23159,5,133640,high
3119672,0.27949,2,133640,high
3375979,0.23942999999999998,2,133640,high
2421179,0.23159,5,133641,high
3119672,0.27949,2,133641,high
3375979,0.23942999999999998,2,133641,high
3425334,0.02929,2,133641,low
3460415,0.02396,2,133641,low
3516557,0.0311,2,133641,low
3664010,0.00333,2,133641,low
3671050,4.3e-4,2,133641,low
3119672,0.27519,2,133642,high
3375979,0.23574,2,133642,high
3425334,0.02883,2,133642,low
3460415,0.02359,2,133642,low
3516557,0.03061,2,133642,low
3664010,0.00328,2,133642,low
3671050,4.2e-4,2,133642,low
2421179,0.22541,5,133646,high
3119672,0.27205,2,133646,high
3375979,0.23304,2,133646,high
3425334,0.0285,2,133646,low
3460415,0.02331,2,133646,low
3516557,0.03026,2,133646,low
3664010,0.00324,2,133646,low
3671050,4.1e-4,2,133646,low
2421179,0.22541,5,133647,high
3119672,0.27205,2,133647,high
3375979,0.23304,2,133647,high
3425334,0.0285,2,133647,low
3460415,0.02331,2,133647,low
3516557,0.03026,2,133647,low
3664010,0.00324,2,133647,low
3671050,4.1e-4,2,133647,low
2421179,0.22801,5,133648,high
3119672,0.27519,2,133648,high
3375979,0.23574,2,133648,high
3425334,0.02883,2,133648,low
3460415,0.02359,2,133648,low
3516557,0.03061,2,133648,low
3664010,0.00328,2,133648,low
3671050,4.2e-4,2,133648,low
2421179,0.22541,5,133649,high
3119672,0.27205,2,133649,high
3375979,0.23304,2,133649,high
3425334,0.0285,2,133649,low
3460415,0.02331,2,133649,low
3516557,0.03026,2,133649,low
3664010,0.00324,2,133649,low
3671050,4.1e-4,2,133649,low
2421179,0.22801,5,133651,high
3119672,0.27519,2,133651,high
3375979,0.23574,2,133651,high
3425334,0.02883,2,133651,low
3460415,0.02359,2,133651,low
3516557,0.03061,2,133651,low
3664010,0.00328,2,133651,low
3671050,4.2e-4,2,133651,low
3119672,0.27519,2,133654,high
3375979,0.23574,2,133654,high
3425334,0.02883,2,133654,low
3460415,0.02359,2,133654,low
3516557,0.03061,2,133654,low
3664010,0.00328,2,133654,low
3671050,4.2e-4,2,133654,low
3119672,0.27519,2,133656,high
3375979,0.23574,2,133656,high
3119672,0.27205,2,133660,high
3375979,0.23304,2,133660,high
3119672,0.27205,2,133661,high
3375979,0.23304,2,133661,high
3425334,0.0285,2,133661,low
3460415,0.02331,2,133661,low
3516557,0.03026,2,133661,low
3664010,0.00324,2,133661,low
3671050,4.1e-4,2,133661,low
2421179,0.22801,5,133662,high
3119672,0.27519,2,133662,high
3375979,0.23574,2,133662,high
3425334,0.02883,2,133662,low
3460415,0.02359,2,133662,low
3516557,0.03061,2,133662,low
3664010,0.00328,2,133662,low
3671050,4.2e-4,2,133662,low
2644637,0.21406999999999998,2,133663,high
2813296,0.12945,5,133663,high
2421179,0.22541,5,133666,high
3119672,0.27205,2,133666,high
3375979,0.23304,2,133666,high
3425334,0.0285,2,133666,low
3460415,0.02331,2,133666,low
3516557,0.03026,2,133666,low
3664010,0.00324,2,133666,low
3671050,4.1e-4,2,133666,low
2421179,0.23159,5,133668,high
3119672,0.27949,2,133668,high
3375979,0.23942999999999998,2,133668,high
3425334,0.02929,2,133668,low
3460415,0.02396,2,133668,low
3516557,0.0311,2,133668,low
3664010,0.00333,2,133668,low
3671050,4.3e-4,2,133668,low
2421179,0.22801,5,133669,high
3119672,0.27519,2,133669,high
3375979,0.23574,2,133669,high
2421179,0.22801,5,133671,high
3119672,0.27519,2,133671,high
2421179,0.22541,5,133674,high
3119672,0.27205,2,133674,high
3375979,0.23304,2,133674,high
3425334,0.0285,2,133674,low
3460415,0.02331,2,133674,low
3516557,0.03026,2,133674,low
3664010,0.00324,2,133674,low
3671050,4.1e-4,2,133674,low
2421179,0.22541,5,133675,high
3119672,0.27205,2,133675,high
3375979,0.23304,2,133675,high
3425334,0.0285,2,133675,low
3460415,0.02331,2,133675,low
3516557,0.03026,2,133675,low
3664010,0.00324,2,133675,low
3671050,4.1e-4,2,133675,low
2421179,0.22801,5,133679,high
3119672,0.27519,2,133679,high
3375979,0.23574,2,133679,high
3425334,0.02883,2,133679,low
3460415,0.02359,2,133679,low
3516557,0.03061,2,133679,low
3664010,0.00328,2,133679,low
3671050,4.2e-4,2,133679,low
2644637,0.21406999999999998,2,133680,high
2813296,0.12945,5,133680,high
2421179,0.22541,5,133682,high
3119672,0.27205,2,133682,high
3375979,0.23304,2,133682,high
3425334,0.0285,2,133682,low
3460415,0.02331,2,133682,low
3516557,0.03026,2,133682,low
3664010,0.00324,2,133682,low
3671050,4.1e-4,2,133682,low
3119672,0.27519,2,133683,high
3375979,0.23574,2,133683,high
2421179,0.23159,5,133685,high
3119672,0.27949,2,133685,high
3375979,0.23942999999999998,2,133685,high
3425334,0.02929,2,133685,low
3460415,0.02396,2,133685,low
3516557,0.0311,2,133685,low
3664010,0.00333,2,133685,low
3671050,4.3e-4,2,133685,low
3119672,0.27205,2,133689,high
3375979,0.23304,2,133689,high
2421179,0.22801,5,133690,high
3119672,0.27519,2,133690,high
3375979,0.23574,2,133690,high
2421179,0.22801,5,133693,high
3119672,0.27519,2,133693,high
3375979,0.23574,2,133693,high
3425334,0.02883,2,133693,low
3460415,0.02359,2,133693,low
3516557,0.03061,2,133693,low
3664010,0.00328,2,133693,low
3671050,4.2e-4,2,133693,low
3119672,0.27205,2,133696,high
3375979,0.23304,2,133696,high
2421179,0.22801,5,133697,high
3119672,0.27519,2,133697,high
3375979,0.23574,2,133697,high
3425334,0.02883,2,133697,low
3460415,0.02359,2,133697,low
3516557,0.03061,2,133697,low
3664010,0.00328,2,133697,low
3671050,4.2e-4,2,133697,low
2421179,0.22541,5,133698,high
3119672,0.27205,2,133698,high
3375979,0.23304,2,133698,high
3425334,0.0285,2,133698,low
3460415,0.02331,2,133698,low
3516557,0.03026,2,133698,low
3664010,0.00324,2,133698,low
3671050,4.1e-4,2,133698,low
2421179,0.22541,5,133700,high
3119672,0.27205,2,133700,high
3375979,0.23304,2,133700,high
3425334,0.0285,2,133700,low
3460415,0.02331,2,133700,low
3516557,0.03026,2,133700,low
3664010,0.00324,2,133700,low
3671050,4.1e-4,2,133700,low
2421179,0.22801,5,133702,high
3119672,0.27519,2,133702,high
3375979,0.23574,2,133702,high
3425334,0.02883,2,133702,low
3460415,0.02359,2,133702,low
3516557,0.03061,2,133702,low
3664010,0.00328,2,133702,low
3671050,4.2e-4,2,133702,low
2421179,0.46934,7,136623,high
2644637,0.23789,5,136623,high
3119672,0.15635,5,136623,high
3375979,0.17337,5,136623,high
3425334,0.036669999999999994,5,136623,low
3460415,0.03609,5,136623,low
3516557,0.01013,5,136623,low
3664010,0.00558,5,136623,low
3671050,0.01689,5,136623,low
2644637,0.25885243759859133,3,14054,high
2813296,0.23528408232698558,5,14054,high
900247,0.3922657600649024,5,15421,high
1068766,0.6400026154222788,5,15421,high
1096847,0.6422752505454125,5,15421,high
1273512,0.2841529952535094,5,15421,high
1729761,0.7460221753782793,5,15421,high
2421179,0.6479677712914956,7,15421,high
2644637,0.37781111573716675,5,15421,high
2813296,0.5997119596492342,8,15421,high
2875691,0.039142002395647454,5,15421,low
3033504,0.061934882044157945,5,15421,low
3119672,0.3459180281235092,5,15421,high
3375979,0.3477198119583694,5,15421,high
3380525,0.0397150696475278,5,15421,low
3415625,0.04774718192113027,5,15421,low
3425334,0.0394941857938684,5,15421,low
3460415,0.04885230211071623,5,15421,low
3516557,0.014846760865758219,5,15421,low
3664010,0.00931456052791741,5,15421,low
3671050,0.038417073185313254,5,15421,low
4703132,0.040636510333111484,4,15421,low
2421179,0.29292,5,154623,high
3119672,0.19615000000000002,3,154623,high
3375979,0.17633,3,154623,high
3375979,0.21313000000000001,3,154626,high
3119672,0.24113,3,154643,high
3375979,0.14986,3,154643,high
2421179,0.29348,5,154676,high
3119672,0.19615000000000002,3,154676,high
3375979,0.17633,3,154676,high
3664010,0.0038,3,154700,low
3119672,0.22499,3,154723,high
3375979,0.20384,3,154723,high
3516557,0.024440000000000003,3,154723,low
3664010,0.00334,5,154734,low
3671050,0.00142,5,154734,low
2421179,0.35362,6,154759,high
3119672,0.21095,3,154759,high
3375979,0.19038,3,154759,high
3425334,0.03444,3,154759,low
3460415,0.02731,3,154759,low
3516557,0.02233,3,154759,low
3664010,0.00336,3,154759,low
3671050,5.3e-4,3,154759,low
3119672,0.23174,3,154760,high
3375979,0.2109,3,154760,high
3425334,0.03993,3,154760,low
3460415,0.03165,3,154760,low
3516557,0.02537,3,154760,low
3664010,0.0038799999999999998,3,154760,low
3671050,6.2e-4,3,154760,low
2421179,0.37894,6,154774,high
3119672,0.22499,3,154792,high
3375979,0.20384,3,154792,high
1729761,0.16665,3,154829,high
3119672,0.2363,3,154849,high
3375979,0.21313000000000001,3,154849,high
3375979,0.18298999999999999,3,154878,high
3460415,0.046200000000000005,4,154946,low
3516557,0.03886,4,154946,low
3664010,0.00701,4,154946,low
3671050,0.012539999999999999,4,154946,low
3375979,0.17633,3,154971,high
2644637,0.17108,3,155013,high
2813296,0.19165,6,155013,high
3119672,0.17384,3,155029,high
3375979,0.15573,3,155029,high
3425334,0.02046,3,155030,low
3460415,0.01674,3,155030,low
3516557,0.02172,3,155030,low
3664010,0.00233,3,155030,low
3671050,3e-4,3,155030,low
3375979,0.15048999999999998,3,155034,high
3119672,0.28299,3,155073,high
3375979,0.176,3,155073,high
3425334,0.02046,3,155073,low
3460415,0.01674,3,155073,low
3516557,0.02172,3,155073,low
3664010,0.00233,3,155073,low
3671050,3e-4,3,155073,low
3375979,0.182,3,155079,high
3425334,0.03218,3,155079,low
3460415,0.02553,3,155079,low
3516557,0.021,3,155079,low
3664010,0.00315,3,155079,low
3671050,5e-4,3,155079,low
900247,0.34676,4,155096,high
1068766,0.35991,4,155096,high
1096847,0.37473,4,155096,high
2644637,0.3398,4,155096,high
2813296,0.36356,7,155096,high
3516557,0.01641,3,155108,low
3664010,0.0026,3,155108,low
3671050,4.2e-4,3,155108,low
2421179,0.37894,6,155116,high
3119672,0.22499,3,155116,high
3375979,0.20384,3,155116,high
3425334,0.03763,3,155116,low
3460415,0.029849999999999998,3,155116,low
3516557,0.024440000000000003,3,155116,low
3664010,0.00368,3,155116,low
3671050,5.8e-4,3,155116,low
2421179,0.30484,5,155120,high
3119672,0.20379,3,155120,high
3375979,0.18321,3,155120,high
900247,0.2628635568091813,3,155123,high
1068766,0.17582770655727284,3,155123,high
1096847,0.17559322340840727,3,155123,high
3375979,0.17633,3,155146,high
3119672,0.28299,3,155165,high
3375979,0.176,3,155165,high
3119672,0.16796999999999998,3,155186,high
3375979,0.15048999999999998,3,155186,high
3516557,0.015870000000000002,3,155186,low
2644637,0.22779,3,15522003,high
2813296,0.23489000000000002,6,15522003,high
2644637,0.23527,3,15522042,high
2813296,0.24081,6,15522042,high
3375979,0.17633,3,155221,high
3375979,0.17633,3,155238,high
3119672,0.24683,3,155240,high
3375979,0.22377,3,155240,high
2644637,0.20802,5,155250,high
2813296,0.19816,8,155250,high
3375979,0.17633,3,155252,high
2421179,0.36688,5,155255,high
3119672,0.23174,3,155255,high
1729761,0.16281,3,155270,high
2421179,0.29891999999999996,6,155270,high
2421179,0.29348,5,155290,high
3375979,0.17633,3,155290,high
3375979,0.21085,3,155311,high
1068766,0.16685777078458633,5,15873,high
1096847,0.16828749818857375,5,15873,high
2813296,0.15392999999999998,5,161320,high
1068766,0.052,2,161328,high
1096847,0.034710000000000005,2,161328,high
2644637,0.0827,2,161328,high
2813296,0.13816,4,161328,high
3425334,0.01991,2,161342,low
3516557,4e-4,2,161342,low
3664010,0.00146,2,161342,low
3671050,3.4e-4,2,161342,low
1273512,0.07199,2,161350,high
2421179,0.25543,4,161351,high
2875691,0.00471,2,161355,low
900247,0.06373999999999999,2,161361,high
1068766,0.05344,2,161361,high
1096847,0.03537,2,161361,high
2421179,0.25022,4,161364,high
1273512,0.07199,2,161375,high
3119672,0.024820000000000002,2,161376,high
3375979,0.03286,2,161376,high
3516557,3.5e-4,2,161376,low
3664010,0.00128,2,161376,low
3671050,3e-4,2,161376,low
1273512,0.07199,2,161381,high
900247,0.05405,2,161388,high
1068766,0.04528,2,161388,high
1096847,0.02983,2,161388,high
2644637,0.07344,2,161388,high
2813296,0.12312999999999999,4,161388,high
2644637,0.0827,2,161397,high
2813296,0.13816,4,161397,high
900247,0.07014999999999999,2,161398,high
1068766,0.058800000000000005,2,161398,high
1096847,0.03887,2,161398,high
900247,0.07014999999999999,2,161399,high
1068766,0.058800000000000005,2,161399,high
1096847,0.03887,2,161399,high
2644637,0.09485,2,161399,high
1273512,0.08126,2,161400,high
1273512,0.07164,2,161403,high
1273512,0.06649,2,161407,high
2813296,0.15392999999999998,5,161409,high
3375979,0.03302,2,161410,high
2813296,0.13816,4,161411,high
1273512,0.07199,2,161424,high
1068766,0.04892,2,161425,high
1096847,0.03241,2,161425,high
3119672,0.02917,2,161431,high
3375979,0.03811,2,161431,high
3425334,0.01991,2,161431,low
3460415,0.01503,2,161431,low
3516557,4e-4,2,161431,low
3664010,0.00146,2,161431,low
3671050,3.4e-4,2,161431,low
1729761,0.12368000000000001,2,161433,high
2421179,0.20776,4,161433,high
3516557,3.6e-4,2,161434,low
3664010,0.00131,2,161434,low
3671050,3e-4,2,161434,low
1729761,0.14899,2,161435,high
2421179,0.20776,4,161438,high
2813296,0.13649,4,161442,high
2813296,0.12312999999999999,4,161443,high
2421179,0.22715000000000002,4,161445,high
3375979,0.036309999999999995,2,161445,high
1096847,0.03887,2,161453,high
1273512,0.07199,2,161454,high
900247,0.06257,2,161461,high
2644637,0.11713,3,161463,high
2813296,0.23795,6,161463,high
900247,0.06257,2,161464,high
1273512,0.07199,2,161471,high
900247,0.07014999999999999,2,161484,high
1068766,0.058800000000000005,2,161484,high
1096847,0.03887,2,161484,high
2644637,0.09485,2,161484,high
2813296,0.15885,4,161484,high
2644637,0.09485,2,161495,high
2813296,0.15852,4,161495,high
3671050,3.4e-4,2,161505,low
1729761,0.1303,2,161507,high
1273512,0.06649,2,161508,high
1729761,0.11546,2,161517,high
2644637,0.09113,2,161519,high
2813296,0.15263,4,161519,high
2644637,0.09485,2,161520,high
2813296,0.15852,4,161520,high
900247,0.05405,2,161521,high
2644637,0.07967,2,161524,high
2875691,0.00471,2,161526,low
3033504,0.00198,2,161526,low
3516557,3.5e-4,2,161526,low
3671050,3e-4,2,161526,low
3516557,0.0022500000000000003,3,161530,low
2421179,0.22681,4,161532,high
3664010,0.00138,2,161539,low
3671050,3.2e-4,2,161539,low
900247,0.06371,2,161542,high
2421179,0.22698000000000002,4,161543,high
2813296,0.13649,4,161551,high
1729761,0.12581,2,161558,high
2813296,0.13816,4,161562,high
1729761,0.13266,2,161563,high
2421179,0.22282,4,161563,high
2644637,0.07967,2,161564,high
2421179,0.24040999999999998,4,161566,high
3119672,0.02917,2,161566,high
3375979,0.03811,2,161566,high
1068766,0.054419999999999996,2,161569,high
1096847,0.036019999999999996,2,161569,high
2644637,0.08766,2,161569,high
2813296,0.14678,4,161569,high
2421179,0.21044000000000002,4,161570,high
3119672,0.024820000000000002,2,161570,high
900247,0.06197,2,161580,high
1068766,0.052,2,161580,high
1096847,0.034710000000000005,2,161580,high
2644637,0.0827,2,161580,high
2813296,0.13816,4,161580,high
3375979,0.14372000000000001,3,161582,high
2644637,0.07865,2,161586,high
2813296,0.13165000000000002,4,161586,high
900247,0.07014999999999999,2,161587,high
2421179,0.25022,4,161589,high
1273512,0.07199,2,161594,high
2421179,0.37424999999999997,6,161597,high
2875691,0.00583,3,161597,low
3033504,0.02347,3,161597,low
3119672,0.10759,3,161597,high
3375979,0.1392,3,161597,high
3380525,0.01485,3,161597,low
3415625,0.01459,3,161597,low
3425334,0.02231,3,161597,low
3460415,0.02408,3,161597,low
3516557,0.00464,3,161597,low
3664010,0.004059999999999999,3,161597,low
3671050,0.01489,3,161597,low
2644637,0.08939,2,161601,high
2421179,0.22695,4,161607,high
1273512,0.07199,2,161612,high
2421179,0.24040999999999998,4,161615,high
3119672,0.02917,2,161615,high
3375979,0.03811,2,161615,high
3425334,0.01991,2,161615,low
3460415,0.01503,2,161615,low
3516557,4e-4,2,161615,low
3664010,0.00146,2,161615,low
3671050,3.4e-4,2,161615,low
2813296,0.15263,4,161620,high
2421179,0.24040999999999998,4,161621,high
3375979,0.03811,2,161621,high
1273512,0.07199,2,161623,high
900247,0.06257,2,161626,high
1068766,0.05245,2,161626,high
1096847,0.03473,2,161626,high
2421179,0.24040999999999998,4,161630,high
1729761,0.1303,2,161633,high
2421179,0.21884,4,161633,high
1273512,0.07199,2,161661,high
1273512,0.07821,2,161669,high
1729761,0.1497,2,161680,high
2644637,0.08444,2,161685,high
2813296,0.14137,4,161685,high
900247,0.05835,2,161691,high
1068766,0.04892,2,161691,high
1096847,0.03241,2,161691,high
2421179,0.24040999999999998,4,161692,high
3119672,0.02917,2,161692,high
3375979,0.03811,2,161692,high
3425334,0.01991,2,161692,low
3460415,0.01503,2,161692,low
3516557,4e-4,2,161692,low
3664010,0.00146,2,161692,low
3671050,3.4e-4,2,161692,low
2421179,0.22698000000000002,4,161695,high
3119672,0.02759,2,161695,high
2421179,0.37424999999999997,6,161696,high
2644637,0.15263,3,161696,high
2813296,0.30776,6,161696,high
2875691,0.00583,3,161696,low
3033504,0.02347,3,161696,low
3119672,0.10759,3,161696,high
3375979,0.1392,3,161696,high
3380525,0.01485,3,161696,low
3415625,0.01459,3,161696,low
3425334,0.02231,3,161696,low
3460415,0.02408,3,161696,low
3516557,0.00464,3,161696,low
3664010,0.004059999999999999,3,161696,low
3671050,0.01489,3,161696,low
4703132,0.014979999999999999,3,161696,low
2644637,0.08604,2,161707,high
2813296,0.14407999999999999,4,161707,high
2421179,0.24594000000000002,5,161713,high
1729761,0.13266,2,161714,high
1729761,0.1303,2,161715,high
2421179,0.21884,4,161715,high
900247,0.05838,2,161717,high
1068766,0.048949999999999994,2,161717,high
1096847,0.03243,2,161717,high
1273512,0.07199,2,161722,high
1273512,0.07825,2,161724,high
900247,0.06619,2,161729,high
1729761,0.16716,2,161731,high
2644637,0.10619,2,161731,high
3033504,0.00261,2,161731,low
1729761,0.14601,2,161733,high
2421179,0.22681,4,161735,high
3119672,0.02917,2,161744,high
3375979,0.03811,2,161744,high
3425334,0.01991,2,161744,low
3460415,0.01503,2,161744,low
3516557,4e-4,2,161744,low
3664010,0.00146,2,161744,low
3671050,3.4e-4,2,161744,low
2644637,0.09485,2,161748,high
2813296,0.15885,4,161748,high
