spec_code,species,db,length_max,in_spp_table,table
8381,amphilius natalensis,fb,6.199999809265137,TRUE,maturity
7379,anableps anableps,fb,13,TRUE,maturity
435,anchoa januaria,fb,6.5,TRUE,maturity
545,anchoa mitchilli,fb,4.579999923706055,TRUE,maturity
1163,anchoa nasus,fb,6,TRUE,maturity
1675,anchoviella lepidentostole,fb,8.800000190734863,TRUE,maturity
1675,anchoviella lepidentostole,fb,9.399999618530272,TRUE,maturity
35,anguilla anguilla,fb,60,TRUE,maturity
512,anoplopoma fimbria,fb,60.20000076293945,TRUE,maturity
512,anoplopoma fimbria,fb,58,TRUE,maturity
512,anoplopoma fimbria,fb,56,TRUE,maturity
512,anoplopoma fimbria,fb,52.70000076293945,TRUE,maturity
512,anoplopoma fimbria,fb,65,TRUE,maturity
23432,apareiodon affinis,fb,7.900000095367432,TRUE,maturity
23432,apareiodon affinis,fb,7.300000190734863,TRUE,maturity
646,aphanopus carbo,fb,102.8000030517578,TRUE,maturity
646,aphanopus carbo,fb,109.5,TRUE,maturity
646,aphanopus carbo,fb,114.4000015258789,TRUE,maturity
646,aphanopus carbo,fb,97.5999984741211,TRUE,maturity
646,aphanopus carbo,fb,117.5,TRUE,maturity
39,aphia minuta,fb,3.799999952316284,TRUE,maturity
39,aphia minuta,fb,3.4000000953674316,TRUE,maturity
10618,aphyocharax anisitsi,fb,21,TRUE,maturity
10618,aphyocharax anisitsi,fb,18,TRUE,maturity
84,aprion virescens,fb,44.900001525878906,TRUE,maturity
84,aprion virescens,fb,63,TRUE,maturity
54373,apristurus aphyodes,fb,49,FALSE,maturity
54373,apristurus aphyodes,fb,56.900001525878906,FALSE,maturity
771,apristurus longicephalus,fb,49,TRUE,maturity
771,apristurus longicephalus,fb,51,TRUE,maturity
85,apsilus dentatus,fb,40,TRUE,maturity
85,apsilus dentatus,fb,44,TRUE,maturity
15943,apteronotus leptorhynchus,fb,13,TRUE,maturity
2076,arapaima gigas,fb,212,TRUE,maturity
1219,archosargus rhomboidalis,fb,8,TRUE,maturity
463,arctoscopus japonicus,fb,16.799999237060547,TRUE,maturity
2700,argentina silus,fb,35,TRUE,maturity
2700,argentina silus,fb,38,TRUE,maturity
2700,argentina silus,fb,28,TRUE,maturity
2700,argentina silus,fb,26,TRUE,maturity
4541,argyrops filamentosus,fb,22.200000762939453,TRUE,maturity
4541,argyrops filamentosus,fb,27.5,TRUE,maturity
442,argyrops spinifer,fb,26.899999618530273,TRUE,maturity
442,argyrops spinifer,fb,26.700000762939453,TRUE,maturity
442,argyrops spinifer,fb,37.20000076293945,TRUE,maturity
442,argyrops spinifer,fb,36.5,TRUE,maturity
17270,argyrosomus inodorus,fb,34,TRUE,maturity
17270,argyrosomus inodorus,fb,31,TRUE,maturity
17270,argyrosomus inodorus,fb,35,TRUE,maturity
17270,argyrosomus inodorus,fb,36,TRUE,maturity
17270,argyrosomus inodorus,fb,37.5,TRUE,maturity
17270,argyrosomus inodorus,fb,29,TRUE,maturity
17270,argyrosomus inodorus,fb,32.5,TRUE,maturity
11979,argyrosomus japonicus,fb,110,TRUE,maturity
11979,argyrosomus japonicus,fb,95,TRUE,maturity
11979,argyrosomus japonicus,fb,75,TRUE,maturity
11979,argyrosomus japonicus,fb,90,TRUE,maturity
11979,argyrosomus japonicus,fb,78,TRUE,maturity
7916,argyrosomus thorpei,fb,33,TRUE,maturity
961,ariomma bondi,fb,10.020000457763672,TRUE,maturity
961,ariomma bondi,fb,10.039999961853027,TRUE,maturity
961,ariomma bondi,fb,10.010000228881836,TRUE,maturity
1300,ariomma indicum,fb,15.100000381469728,TRUE,maturity
41,arnoglossus laterna,fb,6.800000190734863,TRUE,maturity
4157,aspidophoroides monopterygius,fb,10.399999618530272,TRUE,maturity
58410,aspistor luniscutis,fb,18,TRUE,maturity
49592,astroblepus cyclopus,fb,5.599999904632568,TRUE,maturity
3612,astronotus ocellatus,fb,12,TRUE,maturity
58108,astyanax altiparanae,fb,4.199999809265137,TRUE,maturity
58108,astyanax altiparanae,fb,3.5999999046325684,TRUE,maturity
58108,astyanax altiparanae,fb,3.650000095367432,TRUE,maturity
63313,astyanax bockmanni,fb,4.199999809265137,TRUE,maturity
63313,astyanax bockmanni,fb,3.5999999046325684,TRUE,maturity
8080,astyanax fasciatus,fb,8.420000076293945,TRUE,maturity
8080,astyanax fasciatus,fb,7.639999866485596,TRUE,maturity
62646,astyanax henseli,fb,6,TRUE,maturity
62646,astyanax henseli,fb,6.900000095367432,TRUE,maturity
51294,astyanax schubarti,fb,6,TRUE,maturity
51294,astyanax schubarti,fb,5.599999904632568,TRUE,maturity
517,atheresthes stomias,fb,34,TRUE,maturity
517,atheresthes stomias,fb,39,TRUE,maturity
517,atheresthes stomias,fb,28,TRUE,maturity
517,atheresthes stomias,fb,36.79999923706055,TRUE,maturity
1696,atherina boyeri,fb,3.900000095367432,TRUE,maturity
1696,atherina boyeri,fb,7.75,TRUE,maturity
1301,atherina breviceps,fb,4,TRUE,maturity
7526,atherinella brasiliensis,fb,6.900000095367432,TRUE,maturity
7526,atherinella brasiliensis,fb,7.599999904632568,TRUE,maturity
14143,atlantoraja castelnaui,fb,105,TRUE,maturity
7609,atlantoraja cyclophora,fb,52.79999923706055,TRUE,maturity
7609,atlantoraja cyclophora,fb,51,TRUE,maturity
54110,atlantoraja platana,fb,72.5999984741211,TRUE,maturity
54110,atlantoraja platana,fb,68,TRUE,maturity
54110,atlantoraja platana,fb,62,TRUE,maturity
54110,atlantoraja platana,fb,71.5,TRUE,maturity
420,atractoscion aequidens,fb,90,TRUE,maturity
7326,atractosteus tropicus,fb,36,TRUE,maturity
941,atrobucca nibe,fb,14.5,TRUE,maturity
1929,atropus atropos,fb,21,TRUE,maturity
1893,atule mate,fb,17.200000762939453,TRUE,maturity
57150,auchenipterus osteomystax,fb,15.300000190734863,TRUE,maturity
57150,auchenipterus osteomystax,fb,14.699999809265137,TRUE,maturity
49540,austrolebias viarius,fb,2.5,TRUE,maturity
93,auxis rochei,fb,23.600000381469727,TRUE,maturity
93,auxis rochei,fb,20.700000762939453,TRUE,maturity
94,auxis thazard,fb,30,TRUE,maturity
94,auxis thazard,fb,27.5,TRUE,maturity
94,auxis thazard,fb,29.700000762939453,TRUE,maturity
94,auxis thazard,fb,30.5,TRUE,maturity
959,bagre marinus,fb,33,TRUE,maturity
5462,bagrus bajad,fb,31.5,TRUE,maturity
5462,bagrus bajad,fb,41.20000076293945,TRUE,maturity
4721,bagrus meridionalis,fb,44.400001525878906,TRUE,maturity
4721,bagrus meridionalis,fb,47.5,TRUE,maturity
4721,bagrus meridionalis,fb,37,TRUE,maturity
4721,bagrus meridionalis,fb,33,TRUE,maturity
4721,bagrus meridionalis,fb,52,TRUE,maturity
4721,bagrus meridionalis,fb,43.79999923706055,TRUE,maturity
1165,bairdiella chrysoura,fb,9.300000190734863,TRUE,maturity
1166,bairdiella ronchus,fb,15.800000190734863,TRUE,maturity
1166,bairdiella ronchus,fb,15.399999618530272,TRUE,maturity
7327,balistes capriscus,fb,14.5,TRUE,maturity
7327,balistes capriscus,fb,16.899999618530273,TRUE,maturity
7327,balistes capriscus,fb,20,TRUE,maturity
7327,balistes capriscus,fb,17,TRUE,maturity
19,balistes vetula,fb,23.5,TRUE,maturity
19,balistes vetula,fb,26.5,TRUE,maturity
6960,bathylagus antarcticus,fb,11.199999809265137,TRUE,maturity
6960,bathylagus antarcticus,fb,8.800000190734863,TRUE,maturity
23545,bathymaster derjugini,fb,17.799999237060547,TRUE,maturity
51178,bathyraja albomaculata,fb,65.30000305175781,TRUE,maturity
51178,bathyraja albomaculata,fb,62.79999923706055,TRUE,maturity
2564,bathyraja parmifera,fb,92,TRUE,maturity
2564,bathyraja parmifera,fb,93,TRUE,maturity
969,batrachoides surinamensis,fb,25,TRUE,maturity
969,batrachoides surinamensis,fb,20,TRUE,maturity
21,benthosema glaciale,fb,32.5,TRUE,maturity
21,benthosema glaciale,fb,39.5,TRUE,maturity
6589,benthosema suborbitale,fb,2.299999952316284,TRUE,maturity
2556,beringraja binoculata,fb,105,TRUE,maturity
2566,beringraja rhina,fb,90,TRUE,maturity
2566,beringraja rhina,fb,67.80000305175781,TRUE,maturity
1320,beryx splendens,fb,33.20000076293945,TRUE,maturity
1320,beryx splendens,fb,34.5,TRUE,maturity
1320,beryx splendens,fb,25,TRUE,maturity
11876,bolinichthys photothorax,fb,5.400000095367432,TRUE,maturity
203,boops boops,fb,13,TRUE,maturity
203,boops boops,fb,14.300000190734863,TRUE,maturity
203,boops boops,fb,13.300000190734863,TRUE,maturity
8274,bothus constellatus,fb,10.100000381469728,TRUE,maturity
6008,boulengerochromis microlepis,fb,40,TRUE,maturity
59309,bovichtus diacanthus,fb,14.699999809265137,FALSE,maturity
400,brachydeuterus auritus,fb,14.800000190734863,TRUE,maturity
400,brachydeuterus auritus,fb,14.399999618530272,TRUE,maturity
58421,brachyplatystoma rousseauxii,fb,73,TRUE,maturity
54793,brama australis,fb,36.900001525878906,TRUE,maturity
5207,brevimyrus niger,fb,11,TRUE,maturity
13150,brevitrygon imbricata,fb,20,TRUE,maturity
13150,brevitrygon imbricata,fb,18,TRUE,maturity
15484,brevitrygon walga,fb,17,TRUE,maturity
