chi_tot,chi_cst,range_tot_km2,range_cst_km2,species,chi_tot_rel,chi_cst_rel
412572.8398949988,412572.8398949988,1387593.81,1387593.81,acromycter nezumi,0.2973296918173762,0.2973296918173762
1758035.4619797862,1758035.4619797862,5722812.01,5722812.01,acropora abrolhosensis,0.3071978354186382,0.3071978354186382
3311702.1247475655,3311702.1247475655,9918001.49,9918001.49,acropora abrotanoides,0.3339082100448006,0.3339082100448006
3268014.354056369,3268014.354056369,10208359.26,10208359.26,acropora aculeus,0.32013120530168027,0.32013120530168027
2039188.0954714804,2039188.0954714804,6507325.82,6507325.82,acropora acuminata,0.31336806422142244,0.31336806422142244
2948249.6025436427,2948249.6025436427,8998926.06,8998926.06,acropora anthocercis,0.32762238325843546,0.32762238325843546
278875.6083668676,278875.6083668676,897061.04,897061.04,acropora appressa,0.3108769592388803,0.3108769592388803
515545.5801891214,515545.5801891214,1523882.94,1523882.94,acropora arabensis,0.3383104874112715,0.3383104874112715
3218848.0230289395,3218848.0230289395,10297196.04,10297196.04,acropora aspera,0.3125946141575974,0.3125946141575974
3256856.610205955,3256856.610205955,10051711.24,10051711.24,acropora austera,0.32401016428382345,0.32401016428382345
1417307.8350645772,1417307.8350645772,4775332.02,4775332.02,acropora batunai,0.29679775754410836,0.29679775754410836
308910.9038092249,308910.9038092249,998998.88,998998.88,acropora branchi,0.3092204706067587,0.3092204706067587
397491.1766278832,397491.1766278832,1289133.46,1289133.46,acropora bushyensis,0.3083398181503126,0.3083398181503126
2863851.367496532,2863851.367496532,9353324.44,9353324.44,acropora carduus,0.3061853981295801,0.3061853981295801
1992956.2347571151,1992956.2347571151,6450923.07,6450923.07,acropora caroliniana,0.3089412496678735,0.3089412496678735
3037789.2048634547,3037789.2048634547,9355822.96,9355822.96,acropora cerealis,0.3246950287378519,0.3246950287378519
632842.1775299693,632842.1775299693,1546014.04,1546014.04,acropora cervicornis,0.4093379239492348,0.4093379239492348
787874.7934818214,787874.7934818214,2602794.64,2602794.64,acropora chesterfieldensis,0.30270340247889144,0.30270340247889144
2862978.382892848,2862978.382892848,9110737.71,9110737.71,acropora clathrata,0.3142422133117086,0.3142422133117086
1352912.3292831953,1352912.3292831953,4413929.65,4413929.65,acropora cophodactyla,0.30650971731803545,0.30650971731803545
3331976.9081104235,3331976.9081104235,10369710.52,10369710.52,acropora cytherea,0.32131821825537554,0.32131821825537554
2367801.5402465584,2367801.5402465584,7384287.39,7384287.39,acropora dendrum,0.320654034057924,0.320654034057924
1095087.1791825201,1095087.1791825201,3758706.61,3758706.61,acropora derawanensis,0.2913468096363393,0.2913468096363393
972330.013216785,972330.013216785,3361413.23,3361413.23,acropora desalwii,0.28926226758998774,0.28926226758998774
3174497.2174394233,3174497.2174394233,9731480.61,9731480.61,acropora digitifera,0.3262090677319269,0.3262090677319269
3108629.864386757,3108629.864386757,9614925.17,9614925.17,acropora divaricata,0.32331295453927666,0.32331295453927666
898016.4426750882,898016.4426750882,2623540.41,2623540.41,acropora donei,0.3422918279635297,0.3422918279635297
245157.76521190794,245157.76521190794,681447.56,681447.56,acropora downingi,0.3597602803242966,0.3597602803242966
2763110.2848295504,2763110.2848295504,8659956.54,8659956.54,acropora echinata,0.31906745398396086,0.31906745398396086
1014540.3970851359,1014540.3970851359,3244773.82,3244773.82,acropora elegans,0.31266906520009335,0.31266906520009335
2522714.530380483,2522714.530380483,7940424.93,7940424.93,acropora elseyi,0.317705230213729,0.317705230213729
2058881.935486896,2058881.935486896,6774933.47,6774933.47,acropora exquisita,0.3038969968640734,0.3038969968640734
3390908.695324906,3390908.695324906,10612759.86,10612759.86,acropora florida,0.31951243032506593,0.31951243032506593
3362664.2606743216,3362664.2606743216,10710656.36,10710656.36,acropora gemmifera,0.31395501336711,0.31395501336711
3440267.6164706117,3440267.6164706117,10468840.02,10468840.02,acropora glauca,0.3286197525130021,0.3286197525130021
2060788.2409806284,2060788.2409806284,6620657.23,6620657.23,acropora globiceps,0.3112664150082617,0.3112664150082617
3072610.95421949,3072610.95421949,9533646.2,9533646.2,acropora grandis,0.3222912713311608,0.3222912713311608
3411138.218367623,3411138.218367623,10875184.39,10875184.39,acropora granulosa,0.3136625638737904,0.3136625638737904
1378865.0547893897,1378865.0547893897,4644782.71,4644782.71,acropora halmaherae,0.2968631991806113,0.2968631991806113
501809.4151529956,501809.4151529956,1485552.13,1485552.13,acropora hemprichii,0.3377932049769237,0.3377932049769237
962673.7499200576,962673.7499200576,3125033.85,3125033.85,acropora hoeksemai,0.30805226315230394,0.30805226315230394
3268086.019801438,3268086.019801438,10082446.24,10082446.24,acropora horrida,0.324136220715563,0.324136220715563
3128286.4728083806,3128286.4728083806,9577904.9,9577904.9,acropora humilis,0.3266149022641038,0.3266149022641038
3100100.6198622957,3100100.6198622957,9984855.68,9984855.68,acropora hyacinthus,0.3104802632322369,0.3104802632322369
3525383.1347911665,3525383.1347911665,10670572.87,10670572.87,acropora intermedia,0.33038368021483433,0.33038368021483433
921005.6209861072,921005.6209861072,2975180.8,2975180.8,acropora jacquelineae,0.3095629082394277,0.3095629082394277
1754277.8213244015,1754277.8213244015,5679391.82,5679391.82,acropora kimbeensis,0.3088848026203625,0.3088848026203625
2064691.354226451,2064691.354226451,6642291.87,6642291.87,acropora kirstyae,0.31084020314609434,0.31084020314609434
3419787.757215595,3419787.757215595,10442233.61,10442233.61,acropora latistella,0.3274958102776629,0.3274958102776629
2475177.922375134,2475177.922375134,7800977.2,7800977.2,acropora listeri,0.31729075203233953,0.31729075203233953
3044382.6685138643,3044382.6685138643,9493083.18,9493083.18,acropora longicyathus,0.3206948270428896,0.3206948270428896
2584142.668919885,2584142.668919885,8209812.01,8209812.01,acropora loripes,0.3147627090330763,0.3147627090330763
1378326.0995367658,1378326.0995367658,4508176.81,4508176.81,acropora lovelli,0.3057391397070706,0.3057391397070706
3391526.314973747,3391526.314973747,10272274.37,10272274.37,acropora lutkeni,0.3301631355251415,0.3301631355251415
3073095.2692390834,3073095.2692390834,9441464.47,9441464.47,acropora microclados,0.3254892584729584,0.3254892584729584
3279373.7802782925,3279373.7802782925,10201700.75,10201700.75,acropora microphthalma,0.32145363411863387,0.32145363411863387
2295690.1347485543,2295690.1347485543,7093076.75,7093076.75,acropora millepora,0.32365223381356395,0.32365223381356395
2685686.4938215683,2685686.4938215683,8441812.58,8441812.58,acropora mirabilis,0.3181409760487206,0.3181409760487206
2824521.4572273176,2824521.4572273176,8673809.65,8673809.65,acropora monticulosa,0.3256379343334238,0.3256379343334238
558811.18213803845,558811.18213803845,1633531.5,1633531.5,acropora mossambica,0.3420877908617241,0.3420877908617241
2146227.845347683,2146227.845347683,6714926.6,6714926.6,acropora multiacuta,0.31962044757833735,0.31962044757833735
3190453.355134679,3190453.355134679,9967981.68,9967981.68,acropora muricata,0.32007014635029696,0.32007014635029696
2684820.9733229885,2684820.9733229885,8276563.72,8276563.72,acropora nana,0.3243883650451722,0.3243883650451722
3274004.009452453,3274004.009452453,10016003.67,10016003.67,acropora nasuta,0.32687727733754446,0.32687727733754446
311882.45374979323,311882.45374979323,1005666.18,1005666.18,acropora natalensis,0.3101252283832327,0.3101252283832327
622637.3944878919,622637.3944878919,1510155.14,1510155.14,acropora palmata,0.4123002849150267,0.4123002849150267
2462386.389766578,2462386.389766578,7611317.89,7611317.89,acropora palmerae,0.32351642978960876,0.32351642978960876
2196304.1640618476,2196304.1640618476,6914520.38,6914520.38,acropora paniculata,0.31763651610812776,0.31763651610812776
1208213.245850742,1208213.245850742,3745028.78,3745028.78,acropora papillare,0.3226178800822839,0.3226178800822839
732200.1186052985,732200.1186052985,2112217.03,2112217.03,acropora pharaonis,0.3466500403158375,0.3466500403158375
2533551.516955727,2533551.516955727,8402891.43,8402891.43,acropora pichoni,0.30150949087720474,0.30150949087720474
452585.20451126917,452585.20451126917,1336602.46,1336602.46,acropora plantaginea,0.33860868736637606,0.33860868736637606
1314076.693250351,1314076.693250351,4603329.17,4603329.17,acropora plumosa,0.28546224802132736,0.28546224802132736
2568689.202848827,2568689.202848827,7990632.64,7990632.64,acropora polystoma,0.3214625572936897,0.3214625572936897
590454.9998019285,590454.9998019285,1420363.33,1420363.33,acropora prolifera,0.4157070147691918,0.4157070147691918
3112004.1247042078,3112004.1247042078,9678836.33,9678836.33,acropora pulchra,0.3215266813695782,0.3215266813695782
2523928.9173316327,2523928.9173316327,7995185.27,7995185.27,acropora retusa,0.31568110457703413,0.31568110457703413
3121991.363625662,3121991.363625662,9654804.38,9654804.38,acropora robusta,0.3233614313401202,0.3233614313401202
119254.86137496545,119254.86137496545,401183.97,401183.97,acropora roseni,0.2972572941410532,0.2972572941410532
1144430.3855681964,1144430.3855681964,3616856.66,3616856.66,acropora russelli,0.31641574249397997,0.31641574249397997
3281802.1493833708,3281802.1493833708,10043662.97,10043662.97,acropora samoensis,0.32675351205889486,0.32675351205889486
2411205.494504822,2411205.494504822,7657207.14,7657207.14,acropora sarmentosa,0.31489359637524733,0.31489359637524733
3032206.40064375,3032206.40064375,9319464.31,9319464.31,acropora secale,0.32536273542998845,0.32536273542998845
2346529.868081266,2346529.868081266,7515573.18,7515573.18,acropora selago,0.3122223431109304,0.3122223431109304
1371464.3444558284,1371464.3444558284,4907084.91,4907084.91,acropora simplex,0.2794865729062407,0.2794865729062407
2464300.3477050737,2464300.3477050737,7797170.71,7797170.71,acropora solitaryensis,0.3160505828793216,0.3160505828793216
1355703.8162696243,1355703.8162696243,4410985.65,4410985.65,acropora spathulata,0.307347138222865,0.307347138222865
2120124.64356406,2120124.64356406,6810103.22,6810103.22,acropora speciosa,0.3113204859124088,0.3113204859124088
2913699.911929591,2913699.911929591,8868081.19,8868081.19,acropora spicifera,0.32856035589922145,0.32856035589922145
506236.0287802807,506236.0287802807,1485256.94,1485256.94,acropora squarrosa,0.34084070920434867,0.34084070920434867
2211084.0621629246,2211084.0621629246,6821487.36,6821487.36,acropora striata,0.32413518423098336,0.32413518423098336
2477421.931320234,2477421.931320234,7978533.47,7978533.47,acropora subglabra,0.3105109404673882,0.3105109404673882
2695347.099022463,2695347.099022463,8494225.92,8494225.92,acropora subulata,0.317315212052008,0.317315212052008
2618404.6987670846,2618404.6987670846,8616632.7,8616632.7,acropora tenella,0.3038779520876043,0.3038779520876043
3262350.9347117483,3262350.9347117483,10083100.69,10083100.69,acropora tenuis,0.32354640055783757,0.32354640055783757
2233385.155893014,2233385.155893014,7198594.35,7198594.35,acropora teres,0.31025295318842544,0.31025295318842544
1127663.518765797,1127663.518765797,3823288.89,3823288.89,acropora tortuosa,0.2949459356093274,0.2949459356093274
1704060.6144240715,1704060.6144240715,5605606.7,5605606.7,acropora turaki,0.30399218240267756,0.30399218240267756
3199413.2591205915,3199413.2591205915,9846828.25,9846828.25,acropora valenciennesi,0.3249181541396938,0.3249181541396938
4165906.6380372783,4165906.6380372783,13006332.49,13006332.49,acropora valida,0.3202983347719476,0.3202983347719476
255845.72468122363,255845.72468122363,766323.01,766323.01,acropora variolosa,0.3338614674786075,0.3338614674786075
2566148.1293268353,2566148.1293268353,8093864.94,8093864.94,acropora vaughani,0.3170485482954989,0.3170485482954989
3756318.7913363613,3756318.7913363613,11955494.95,11955494.95,acropora verweyi,0.31419182618920866,0.31419182618920866
2293154.2992978776,2293154.2992978776,7174337.32,7174337.32,acropora willisae,0.3196329078234472,0.3196329078234472
2804745.950731971,2804745.950731971,8684809.56,8684809.56,acropora yongei,0.3229484689739093,0.3229484689739093
2429869.447436222,2429869.447436222,9232620.57,9232620.57,acrosterigma attenuatum,0.2631830723480302,0.2631830723480302
2374538.6609833213,2374538.6609833213,9031585.51,9031585.51,acrosterigma biradiatum,0.2629149287635235,0.2629149287635235
1351859.4699321205,1351859.4699321205,4647440.16,4647440.16,acrosterigma cygnorum,0.29088259846085257,0.29088259846085257
2140508.671664174,2021138.8098067432,8511384.2,8000070.8,acrosterigma dianthinum,0.2514877276558817,0.252640115360822
1909057.3957521452,1853593.9846660236,7465269.17,7208712.17,acrosterigma impolitum,0.25572519252539494,0.2571324726183406
2574347.810553788,2574347.810553788,9742654,9742654,acrosterigma maculosum,0.26423475682845643,0.26423475682845643
834681.900771712,765692.1568106822,3042744.42,2773468.39,acrosterigma magnum,0.27431876804549754,0.27607747741833183
946471.0590838551,872436.3292343076,4107666.63,3784275.43,acrosterigma profundum,0.23041574313051183,0.23054250288391603
2233407.1282674833,2128082.5288167787,8944689.78,8482796.43,acrosterigma punctolineatum,0.2496908426339503,0.25087039944642153
2233754.57171743,2125236.29387114,8917750.72,8445428.31,acrosterigma simplex,0.2504840785365023,0.2516433999391962
1809049.5663577802,1809049.5663577802,7094657.71,7094657.71,acrosterigma transcendens,0.25498757520153575,0.25498757520153575
0,0,2075761.06,2075761.06,actaea acantha,0,0
0,0,11902943.82,11902943.82,actaea polyacantha,0,0
0,0,2101260.74,2101260.74,actaea savignii,0,0
0,0,10460866.82,10460866.82,actaeodes consobrinus,0,0
0,0,14650462.27,14650462.27,actaeodes hirsutissimus,0,0
0,0,14604432.75,14604432.75,actaeodes tomentosus,0,0
0,0,9420544.86,9420544.86,actaeomorpha erosa,0,0
363903.6003027604,363903.6003027604,1184195.24,1184195.24,acteocina apicina,0.30730034035836895,0.30730034035836895
470834.0586319536,470834.0586319536,1461991.24,1461991.24,acteocina atrata,0.3220498493766307,0.3220498493766307
1221209.3253105024,1221209.3253105024,4584403.22,4584403.22,acteocina bullata,0.2663834891274033,0.2663834891274033
1144294.9404338298,1144294.9404338298,4122689.74,4122689.74,acteocina canaliculata,0.27756028529904114,0.27756028529904114
2223708.1072374308,2223708.1072374308,7309608.93,7309608.93,acteocina candei,0.3042171104545576,0.3042171104545576
446849.82549774396,446849.82549774396,1129861.77,1129861.77,acteocina culcitella,0.3954907028120298,0.3954907028120298
345874.50324391614,345874.50324391614,1150802.27,1150802.27,acteocina excerta,0.30055076554890364,0.30055076554890364
172400.34614079742,172400.34614079742,657636.65,657636.65,acteocina infrequens,0.2621513660176899,0.2621513660176899
2741343.0477503566,2385266.6067072256,9539366.19,8091168.44,acteocina lepta,0.28737161286711826,0.2947987826968568
450720.9997113096,450720.9997113096,1560979.08,1560979.08,acteocina recta,0.28874249852939066,0.28874249852939066
683804.5084126532,683804.5084126532,2593710.75,2593710.75,acteon candens,0.2636394626550602,0.2636394626550602
637941.963490342,530421.2920179256,2589766.19,2102772.53,acteon delicatus,0.24633187580935328,0.25224853589747326
4229756.870426332,279883.3900972685,20592454.44,1219026.25,acteon melampoides,0.2054032404320974,0.22959586809329866
77270.97539546636,77270.97539546636,467711.23,467711.23,acteon pelecais,0.16521086182913838,0.16521086182913838
422381.7172614252,127271.49229332122,1439808.27,364705.57,actinauge abyssorum,0.2933596966083722,0.3489705196806323
381912.7857563678,90575.98916976587,839734.6900000001,204885.26,actinauge cristata,0.45480172524058493,0.4420815297780127
2836619.05569404,2836619.05569404,5514762.28,5514762.28,actinauge richardi,0.5143683284375478,0.5143683284375478
4831150.53790607,1594636.141739014,12256430.4,3394163.1,actinauge verrillii,0.3941727224189247,0.46981718166077935
611808.4651878176,611808.4651878176,913904.27,913904.27,actinia cari,0.6694448043095559,0.6694448043095559
